,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
10044,10044,19580816,20241221052002,"2RoomFloorInMaisonette, own Entrance+Bath, Prenzlb","The entire upper floor is about 35  sqm and for your own use with its own, separate entrance for guests. A tranquil & comfortably furnished realm in the green backyard with beautiful bedroom & balcony, living room or 2nd bedroom with large terrace, as well as private shower room & refrigerator. A staircase connects the floors, but will not be used by both sides during the stay. The lower area is the exclusively private part of the apartment.",39380662,Aneres,t,1.0,2.0,t,t,52.55550373575793,13.430829598825534,Private room in rental unit,Private room,4,1.0,2.0,1.0,$74.00,14,3,4,14,14,3.2,14.0,,t,13,32,57,116,116,19,0,4.81,4.85,4.91,4.95,4.91,4.73,4.74,03/Z/AZ/013110-22,f,1,0,1,0,1.76
10049,10049,1169601806718220031,20241221052002,Suite Kleopatra,Enjoy a stylish experience at this centrally-located home.,575907172,Shivan,t,1.0,2.0,t,t,52.5095748,13.4728752,Entire rental unit,Entire home/apt,4,1.0,1.0,4.0,$191.00,365,1,1,365,365,1.0,365.0,,t,26,56,81,232,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"First name and Last name: Shivan Abdulkader <br/> Contact address: Oderstraße 1, 10247, Berlin, Deutschland <br/>Listing address: Oderstraße 1, 10247, berlin, Deutschland",t,1,1,0,0,0.17
10053,10053,956961493585281348,20241221052002,Cozy studio in Charlottenburg,"Rare, exclusive location on the Spree Promenade between Charlottenburg City Hall and the banks of the Spree. Walk comfortably along the banks of the Spree and after 10 minutes you will reach Charlottenburg Palace. You have about 3 minutes walk to Richard Wagner Platz underground station U-Bahn 7. The Technical University of Berlin TU and the Academy of Arts Berlin UDK are within walking distance.",179066721,Alexandra,t,1.0,2.0,t,t,52.51819236957433,13.30787601453426,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$71.00,365,3,28,365,365,26.1,365.0,,t,7,7,28,204,10,9,0,4.9,4.9,5.0,5.0,4.9,5.0,4.7,"First name and Last name: Aleksandra Trapeznikova  <br/> Contact address: Eosanderstr. 24, 10587, Berlin, Germany <br/>Listing address: Eosanderstr. 24, 10587, Berlin, Germany ",f,1,1,0,0,0.79
10055,10055,42786463,20241221052002,"3-Raum ""Summery Sky"", 67 qm","Two separate bedrooms and two full bathrooms offer a family, friends or business partners plenty of private space. The stretched layout of the 3-room apartment leads to both the promenade and the quiet courtyard and provides plenty of brightness and varied views that you can also enjoy on the balcony. The living and dining area with fully equipped kitchen impresses with generosity and coziness.<br /><br />Available on floors 1-4.",335573202,Downtown Apartments,t,50.0,55.0,t,t,52.54462814331055,13.368169784545898,Entire serviced apartment,Entire home/apt,5,2.0,2.0,3.0,$287.00,14,7,7,14,14,7.0,14.0,,t,22,52,80,344,3,0,0,4.67,5.0,4.67,5.0,4.67,4.67,4.67,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Gerichtstraße 56, Downtown Apartments, 13347, Berlin, Deutschland",t,48,48,0,0,0.08
10057,10057,707594755590782517,20241221052002,Pure Berlin:stylisch/neu/2Zimmer/Mauer/Center,"Very individual and luxurious 2 bedroom apartment on the East Side Gallery and the Mercedes Benz Arena.<br /><br />The luxurious apartment is perfect for 2-4 (5) people if necessary.<br />If you arrive five, we can set up an extra bed in the bedroom.<br /><br />Just a few steps away is the East Side Gallery, the Oberbaumbrücke,and the Mercedes Benz Arena.<br /><br />You will experience an unforgettable stay in the middle of Germany's most attractive city!",476321564,Kathrin,t,5.0,5.0,t,t,52.506,13.43906,Entire serviced apartment,Entire home/apt,5,1.0,1.0,3.0,$180.00,365,1,3,1125,1125,1.4,1125.0,,t,23,48,73,164,56,24,0,4.95,4.89,4.96,4.93,4.98,4.91,4.79,"Legal entity name and Legal form: Pure Berlin Apartment UG (haftungsbeschränkt) <br/>Legal representatives or Trade register number: HRB  245005 B <br/> Entity address: Mühlenstrasse 20, 10243, Berlin, Deutschland  <br/>Listing address: Mühlenstrasse 20, 10243, Berlin, Deutschland",t,5,5,0,0,2.09
10059,10059,3187735,20241221052002,Stylish. Central. Balcony.,"Enjoy Berlin in a quiet, excellently equipped studio apartment with balcony in the idyllic surroundings of Prenzlauer Berg with lots of cosy cafés, restaurants and unique shops nearby. The only risk is wanting to stay …",13174855,Barbara,t,1.0,1.0,t,t,52.53325,13.43314,Entire condo,Entire home/apt,2,1.0,0.0,1.0,$87.00,180,3,3,1125,1125,3.0,1125.0,,t,17,42,65,278,704,62,4,4.86,4.92,4.96,4.86,4.9,4.9,4.83,03/Z/ZA/001293-16,t,1,1,0,0,5.49
10063,10063,254788,20241221052002,Cosy Flat in Kreuzberg 36!,"2 rooms flat, with kitchen ,toilette and balcony.<br />1 double bed, 1 double bed couch",1171000,Bernardo,t,2.0,5.0,t,t,52.49738,13.41322,Entire rental unit,Entire home/apt,3,1.0,2.0,3.0,$60.00,1000,95,95,1000,1000,95.0,1000.0,,t,0,0,0,214,106,3,0,4.33,4.27,4.44,4.76,4.79,4.44,4.45,,f,2,2,0,0,0.67
10067,10067,36612997,20241221052002,Ferienwohnung im grünen Norden von Berlin,The apartment is ideally suited  for short breaks or business travelers.<br />A free parking space is available to our guests.<br />Supermarkets are nearby and also easily accessible on foot.<br />The apartment is unsuitable for artisans.<br />There are no separate beds <br />The apartment is in the north of Pankow.<br />By public transport you can be in the middle of the city center in about 30-40 minutes.<br />The apartment is on the upper floor of our house and accessible by stairs,9352702,Baerbel,t,1.0,1.0,t,t,52.60041,13.42112,Entire condo,Entire home/apt,2,1.0,1.0,3.0,$80.00,25,1,2,25,25,2.0,25.0,,t,16,46,76,337,118,30,0,4.72,4.73,4.92,4.86,4.78,4.54,4.8,03/Z/AZ/006746-21,f,1,1,0,0,1.98
10074,10074,38283513,20241221052002,Gem of Neukölln,"Dear guest, <br />first things first: to book my apartment you need at least three positive comments and a verified ID. In return for the community bond, you’ll receive a well-equipped and minimally furnished apartment at a fair price (including tourist tax).",4486672,Malte,t,2.0,2.0,t,t,52.48113,13.43668,Entire rental unit,Entire home/apt,1,1.0,1.0,1.0,$100.00,21,5,5,21,21,5.0,21.0,,t,13,13,13,13,20,5,0,4.95,4.95,5.0,4.95,4.95,4.8,4.95,08/Z/AZ/007127-18,f,2,1,1,0,0.31
10076,10076,15616319,20241221052002,"Topcentral w. garden 110m², 3 rooms up to 6 guests","IN THE HEART OF BERLIN - MITTE right at Rosenthaler Platz - The place to be!<br /><br />Big open living space with open kitchen (table for 8) with 3 clean, cozy rooms in 1615 ft² (110 m²) apartment. Fully equipped kitchen, bathroom tub, WIFI High speed internet. <br />Ideal for a group/family/friend that know each other good (2 rooms are not 100% soundproof)",2264025,Wibke,t,5.0,9.0,t,t,52.53161,13.40552,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,$180.00,60,3,17,60,60,3.1,60.0,,t,3,3,3,23,27,12,0,4.89,4.96,4.67,4.93,5.0,5.0,4.93,01/Z/RA/008537-18,f,2,1,1,0,0.32
10079,10079,17020147,20241221052002,Beautiful apartment in the center/ Winsviertel,"In this beautiful and bright apartment with artistically designed ceilings, you can feel the flair of (old) Berlin particularly intensely. At 85 square meters, the ambience offers plenty of space and air for up to 5 people to live. The area is green and quiet.",64166708,María Del Mar,t,8.0,8.0,t,t,52.53202,13.42343,Entire condo,Entire home/apt,5,1.0,1.0,3.0,$223.00,364,3,45,364,364,10.7,364.0,,t,1,1,6,198,42,5,0,4.71,4.69,4.71,4.76,4.81,4.88,4.4,03/Z/ZA/002464-16,f,8,8,0,0,0.44
10080,10080,40526770,20241221052002,Mobilierte Zimmer in Berlin-Rudow,"1 room on the upper attic, fully furnished, in Berlin-Rudow. Shower, toilet, kitchen for shared use. TV and WiFi  available. There is a fridge in the hallway. Free parking on the street.",280631274,Waltraut,t,3.0,5.0,t,t,52.42415,13.4987,Private room in rental unit,Private room,2,1.0,2.0,5.0,$70.00,10,5,5,10,10,5.0,10.0,,t,19,49,79,354,31,3,0,4.9,4.94,4.77,4.97,4.94,4.29,4.81,08/Z/NA/004052-16,f,3,1,2,0,0.52
10083,10083,845392024323566199,20241221052002,[SR] Top-Apartment Friedrichshain nahe «Boxi»,"Close to Szenekiez Boxhagener Platz (""Boxi"") and yet very quiet. <br /><br />Luxuriously equipped with bathroom and extra toilet, two large bedrooms and a huge living room, on the first floor. Two balconies to the sunny side, opposite a small park. Fully equipped modern, new fitted kitchen with microwave, stove with oven, dishwasher and washing machine with dryer. 2 TVs, high-speed W-Lan with 1 GBit. Lively area with plenty of bars, cafe and restaurants. Close to U-Bahn and S-Bahn.",909226,Werner,t,13.0,13.0,t,t,52.5166249,13.4704173,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,$260.00,3,3,3,1125,1125,3.0,1125.0,,t,20,48,68,324,29,12,0,4.97,4.93,5.0,4.97,4.97,4.97,4.72,02/Z/RA/016529-22,t,13,13,0,0,1.4
10084,10084,37926221,20241221052002,"Pure Motion Studio, 36 qm","The light-filled studio apartments offer the comfort of a private home. The loggia for sundowners or breakfast coffee and the floor-to-ceiling corner window with all-round views of the countryside and the vibrant Invalidenstraße are other advantages of these studios. The spacious, open-plan living and sleeping area, elegant bathroom and full-fledged kitchen leave nothing to be desired – all in clean shapes and top-notch furnishings. <br /><br />Available on the 1st, 3rd & 5th floor.",210700814,Downtown Apartments Berlin,t,50.0,50.0,t,t,52.53148,13.38848,Entire serviced apartment,Entire home/apt,2,1.0,0.0,1.0,$240.00,14,7,7,14,14,7.0,14.0,,t,30,58,84,350,9,1,1,4.78,4.89,5.0,4.56,4.78,4.78,4.78,"Legal entity name and Legal form: DA Downtown Apartments Berlin GmbH <br/>Legal representatives or Trade register number: HRB 182467 B <br/> Entity address: Oranienburger Str. 3, 10178, Berlin, Deutschland <br/>Listing address: Invalidenstr. 129, 10115, Berlin, Deutschland",f,44,43,0,0,0.17
10087,10087,886659761891310628,20241221052002,Magical maisonette apartment,"Welcome to our magical spacious home filled with all the wonders collected from our world travels. This peaceful and unique duplex apartment offers a sweet haven a close walk from Boxhagener platz and the bustle of Friedrichshain, while still being quiet and private.",20676605,Caroline,t,1.0,1.0,t,t,52.5110278,13.4680432,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$121.00,20,3,4,20,20,3.1,20.0,,t,8,32,60,67,11,7,1,5.0,5.0,4.91,5.0,5.0,5.0,5.0,02/Z/RA/017478-23,f,1,1,0,0,0.6
10088,10088,21879026,20241221052002,Tilda - Apartment,"Our 50 sqm apartment (renovated in November 2017) is absolutely centrally located but still quiet. It is located on the ground floor of the 1st back house in the heart of Prenzlauer Berg, right on the popular Helmholtzplatz. Access to the 2nd backyard with terrace offers a quiet retreat  - in the middle of Berlin! The apartment is fully equipped and has a connection to a small garden with a beautiful terrace for relaxing hours.",159603007,Steffi,t,1.0,1.0,t,t,52.54303,13.41809,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$92.00,14,1,2,14,14,2.0,14.0,,t,2,23,43,212,210,44,3,4.93,4.92,4.95,4.89,4.89,4.97,4.81,"First name and Last name: Florian Groß <br/> Contact address: Gartenstrasse 18a, 16552, Schildow, Deutschland <br/>Listing address: Raumerstr. 7, 10437, Berlin, Berlin",f,1,1,0,0,2.45
10092,10092,13215295,20241221052002,Cosy room in house with garden centrally quiet,"My house with garden is located centrally in the western part of Berlin, close to the subway station Fehrbelliner Platz. From here you get easily anywhere, for example to the close Kurfürstendamm for shopping.  There's a nice park around the corner for jogging or walking and much more.<br />Public transportation from airport Tegel see below.",23179173,Sabrina,t,2.0,2.0,t,t,52.4893,13.31117,Private room in home,Private room,2,1.0,1.0,2.0,$51.00,730,3,5,730,730,5.0,730.0,,t,16,22,22,38,256,36,3,4.95,4.97,4.9,4.96,4.96,4.91,4.93,04/Z/AZ/008648-19,f,2,0,2,0,2.49
10094,10094,1051291868189275578,20241221052002,"Spacious, Stylish, Sunny, Central city Apartment","The apartment is nestled in a peaceful, quiet street, yet a stone's throw from iconic Berlin clubs, cafes, and cultural centers. <br /><br />Just a street away from the famous River Spree and close to one of Berlin's lushest green parks ‘Treptower Park’ you can easily experience the full spectrum of life in Berlin. <br /><br />The apartment is conveniently located close to Ostkreuz station, connecting you effortlessly to the rest of the city and directly to and from the airport.",431737249,Tara And Leo,t,1.0,3.0,t,t,52.49915801437034,13.466300435810563,Entire condo,Entire home/apt,8,1.0,3.0,5.0,$176.00,365,1,1,365,365,1.0,365.0,,t,21,51,81,329,51,51,4,4.78,4.8,4.73,4.92,4.86,4.65,4.76,"First name and Last name: Leo fey  <br/> Contact address: Gaudystr 2, 10437, Berlin, Germany  <br/>Listing address: Corinthstraße 47, 10245, Berlin, Germany ",f,1,1,0,0,4.65
10096,10096,17497917,20241221052002,BERLIN MITTE - hotspot - central & calm,"Registration number 01/Z/AZ/015221-23<br /><br />Sourrounded by shopping stores, coffees in the neighborhood, cinema and international restaurants (Hakescher Markt) you would have no problem finding what you need. <br />5 min away you will find the center of commercial stores and gift shops at Alexanderplatz.  <br />Nearby in walking distance, is also ""Die Museumsinsel"" the area with all historical and national museums, the opera house, Berliner Dom etc. <br />The grocery store would be Kaufland or Bio Company",5937313,Hyun-Jung,t,1.0,2.0,t,t,52.52438,13.41012,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$156.00,182,1,3,182,182,2.0,182.0,,t,13,13,13,13,153,7,0,4.9,4.95,4.94,4.86,4.86,4.97,4.73,01/Z/AZ/015221-23,f,1,1,0,0,1.63
10097,10097,17687950,20241221052002,2 Room Apartment in Berlin old building,"This comfortable apartment features a separate bedroom, a modern bathroom and a kitchenette. Internet, bed linen and towels are self-evident.<br /><br />My accommodation is good for couples, solo travelers, business travelers and families (with children).",1275576,Thomas,t,6.0,6.0,t,t,52.52402,13.33733,Entire rental unit,Entire home/apt,3,1.5,1.0,1.0,$60.00,1125,2,13,1125,1125,2.3,1125.0,,t,3,23,47,226,181,26,1,4.73,4.83,4.64,4.92,4.93,4.79,4.7,"First name and Last name: Thomas Lappe <br/> Contact address: Springerzeile 11A, 13591, Berlin, Deutschland <br/>Listing address: Essener Straße 13, 10555, Berlin, Berlin",t,6,6,0,0,2.0
10103,10103,1025429084697518957,20241221052002,King Size Bed | Central | Cozy | Stylish Room,"Welcome to my stylish, cozy apartment—your gateway to experiencing Berlin like a local!<br /><br />As your host, I work diligently to create a welcoming and inspirational atmosphere with every modern amenity you'll need to make your stay unforgettable. So come on in, have yourself a coffee, and let's start creating some memories!<br /><br />I offer a spacious room in a peaceful location, near all the tourist attractions in Berlin. You’re just a step away from the famous Alexaderplatz and Jannowitzbruke.",451902651,Shahid,t,1.0,1.0,t,t,52.51508893662689,13.4233273903168,Private room in rental unit,Private room,2,1.0,1.0,2.0,$28.00,1125,1,1,1125,1125,1.0,1125.0,,t,19,46,72,156,99,93,6,4.9,4.93,4.8,4.91,4.91,4.8,4.82,01/Z/AZ/016391-24,f,1,0,1,0,7.84
10108,10108,1126044300318752074,20241221052002,Ferienwohnung für 8 Freunde,"The apartment has everything you need. Families or friends can relax in the spacious and lovingly furnished apartment. It offers an excellent connection to the City West and City East, because the two buses around the corner cover both.<br />5 minutes away you can eat idyllically at the Britzer Schloß, but also buy your own food from the nearby net and prepare it in the fully equipped kitchen. Pizzeria and Indians are within walking distance.",570213059,Ellen,t,1.0,1.0,t,t,52.44963012039005,13.437856151501515,Entire rental unit,Entire home/apt,8,1.0,2.0,0.0,$207.00,365,2,2,365,365,2.0,365.0,,t,18,37,59,250,11,11,1,4.91,4.91,4.82,5.0,5.0,4.82,4.64,04/Z/AZ/015998-24,t,1,1,0,0,1.55
10113,10113,29095645,20241221052002,Berliner Altbauflair direkt am Görlitzer Park,"On the street side, the charming, sun-drenched apartment offers fantastic views of the Görlitzer Park. On the farm side, dining room, bathroom and kitchen look out in a green park with a small playground. The Berlin old building apartment is located on the Belle floor, convinces with original floorboard as well as high ceilings and fantastic stucco.",5613380,Elisabeth & Johannes,t,1.0,1.0,t,t,52.49793,13.43445,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$250.00,100,2,3,100,100,2.7,100.0,,t,6,6,6,6,55,13,0,4.98,4.98,4.85,4.95,4.93,4.8,4.71,02/Z/RA/009513-19,f,1,1,0,0,0.73
10117,10117,1174770974893135749,20241221052002,Ferienzimmer Naturgebiet Köpenick,Switch ☀️🌊 off in nature and still easily get to the center of Berlin. I cordially invite you to stay in our residential community.<br /><br />🌳🐾 There is an older dog lady who also likes to distribute her dog hair.,99506045,Marie,t,2.0,2.0,t,t,52.448201502217934,13.59756112974588,Private room in rental unit,Private room,3,1.0,1.0,1.0,$46.00,30,5,5,30,30,5.0,30.0,,t,14,42,42,42,23,23,2,5.0,5.0,4.96,5.0,5.0,4.78,4.96,09/Z/AZ/004112-23,f,2,0,2,0,4.18
10123,10123,1108067924080740751,20241221052002,"Studio ""green forest"" in the middle of huge park",Lovely little studio (42 m2) with the view at the huge park (Tiergarten). Ideal for a short stay of 2 persons. 3 km walk away from Brandenburg Gate.<br /><br />ADVANTAGES: free of charge parking places (!) + fantastic location in the middle of natural park + calm & quiet + incl. bedlinen & towels + hairdryer + WiFi + cooking facilities + overground station in fron of the house + check-in at night possible + lift in the house<br /><br />DISADVANTAGES: poorly sound insulated - double/full bed (140x200) - expensive,563965124,Hilda,t,9.0,9.0,t,t,52.51375,13.33855,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,$47.00,365,1,5,1125,1125,1.1,1125.0,,t,10,25,34,34,50,50,2,4.8,4.78,4.84,4.9,4.88,4.88,4.76,"First name and Last name: Alexander Rubin <br/> Contact address: Müllerstrasse 88A, 13349, Berlin, DE <br/>Listing address: Klopstockstrasse 2, 10557, Berlin, DE",t,9,9,0,0,5.42
10127,10127,48387556,20241221052002,bright and spacious 250m² Loft in Crellekiez,"Impressive loft on 250m² in the 2nd backyard of the Schöneberg Crellekiez, which is characterized by many great restaurants and a family atmosphere.<br />There's plenty of room to be together or get out of the way.",284974503,Stefanie,t,10.0,10.0,t,t,52.48883,13.36283,Entire loft,Entire home/apt,4,1.5,1.0,2.0,$124.00,14,4,5,14,1125,4.9,1039.5,,t,29,59,89,179,82,15,0,4.8,4.84,4.9,4.87,4.8,4.84,4.62,"Legal entity name and Legal form: hosts &amp; hoteliers GmbH <br/>Legal representatives or Trade register number: Jens Strobl <br/> Entity address: Crellestraße22, 10827, Berlin, Deutschland <br/>Listing address: Crellestraße 21, 10827, Berlin, Deutschland",t,10,8,2,0,1.79
10128,10128,1117418824135366013,20241221052002,Stadtflucht Homes Studio 5.4.1,"On the fifth floor of an old building from 1905, a home unfolds on 138 square meters with the charm of a studio. Historic beams and large skylights flood this sanctuary with plenty of daylight, offering sweeping views of the city. A spacious living room and lounge area guarantee tranquility and invite you to linger, while the open kitchen fits seamlessly into the dining area and promises convivial moments.",501025957,Olaf,t,5.0,5.0,t,t,52.544786525405605,13.367345859833147,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,$169.00,1125,2,3,1125,1125,3.0,1125.0,,t,20,47,77,319,29,29,3,4.93,4.93,4.97,4.93,4.86,4.66,4.83,"Legal entity name and Legal form: Stadtflucht Homes GmbH <br/>Legal representatives or Trade register number: HRB 159124 <br/> Entity address: Reinhardtstraße 45, 10117, Berlin, Deutschland <br/>Listing address: Lindower Straße 18, 13347, Berlin, Deutschland",f,5,5,0,0,3.28
10134,10134,698727,20241221052002,Central location,,3565185,Roumiana,t,4.0,4.0,t,t,52.45308,13.35351,Entire home,Entire home/apt,9,1.5,4.0,7.0,$145.00,30,1,2,30,30,2.0,30.0,,t,7,37,65,310,124,14,0,4.9,4.88,4.9,4.95,4.95,4.77,4.72,06/Z/RA/002637-18,f,1,1,0,0,0.87
10146,10146,927468711826067742,20241221052002,Miniloft Mitte Apartment Hotel: Extroverted 14,"The modern Extroverted Minilofts are studio apartments ideal for up to 4 people, or 4 adults +1 baby. This is on the 1st floor. With 45 sqm, they feature an open space with a spectacular south-facing 12 meter glass wall, a kitchenette, a meal table, and an ensuite bathroom with a bathtub. There is a queen size bed (160x200cm) and two sofa beds, an additional roll-away bed and a baby cot can also be added.",342965,Matthew,t,18.0,22.0,t,t,52.52809,13.37935,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,$149.00,730,3,5,730,730,3.0,730.0,,t,26,56,86,266,15,10,0,4.67,4.67,4.8,4.93,4.87,4.8,4.4,"Legal entity name and Legal form: Miniloft Apartment Hotel GmbH <br/>Legal representatives or Trade register number: Matthew Griffin <br/> Entity address: Hessische Str. 5, 10115, Berlin, Germany, Berlin <br/>Listing address: Hessische Str. 5, 10115, Berlin, Germany, Berlin",f,18,18,0,0,0.89
10153,10153,53391764,20241221052002,Catalonia Berlin Mitte 4* - Double room,"Welcome to Catalonia Berlin Mitte! This space is perfect for people looking to explore what Berlin has to offer. The hotel owes its name to its central location in the city’s Mitte district, just 10–15 minutes’ walk from Museum Island and 15–20 minutes’ walk to Alexanderplatz and historical Nikoleiviertel; Berlin’s entertainment area full of typical restaurants. The double rooms are cozy and comfortable. Its size is 21 m2.",430351784,Catalonia Berlin Mitte,t,3.0,3.0,t,t,52.51033899336524,13.416378754604976,Room in hotel,Private room,2,1.0,0.0,1.0,$100.00,365,1,3,365,365,1.0,365.0,,t,30,60,90,363,211,111,1,4.71,4.74,4.69,4.88,4.66,4.8,4.56,"Legal entity name and Legal form: Catalonia Germany GmbH <br/>Legal representatives or Trade register number: DE815486974 <br/> Entity address: Köpenicker Str. 80-82, 10179, Berlin, Alemania <br/>Listing address: Köpenicker Str. 80-82, 10179, Berlin, Alemania",t,3,0,3,0,7.06
10160,10160,28537085,20241221052002,Kleines (Anna 1908),approx. 18m² | 2 beds of 90x210cm (separate or together) or 160x210cm | flat screen TV | desk | free WiFi | bathroom with shower/WC | hairdryer | safe | refrigerator<br /><br />Parking: Pre-booking for €10.00/day in underground parking.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1.0,1.0,$108.00,1125,1,3,1125,1125,1.5,1125.0,,t,29,59,88,250,73,21,0,4.82,4.93,4.85,4.96,4.9,4.78,4.7,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,1.09
10161,10161,760566068342291010,20241221052002,Cozy room in the heart of Berlin,Enjoy the simple life in this quiet and centrally located accommodation.,219878711,Janik,t,1.0,3.0,t,t,52.50957,13.45465,Private room in rental unit,Private room,1,1.0,1.0,1.0,$72.00,365,3,3,365,365,3.0,365.0,,t,14,42,60,150,41,14,0,4.98,4.98,4.93,4.9,4.93,4.93,4.71,02/Z/RA/016798-23,f,1,0,1,0,2.0
10164,10164,722871,20241221052002,Bauhaus-style on Prenzlauer Berg,"Stay in stylish, relaxed & well located flat in upper Prenzlauerberg; space for up to five people. Find a well-equipped kitchen, a bathtub, cozy seatings, oversized doublebed, another double bed and singlebed in livingroom with balcony attached.",443681,Lasse,t,3.0,3.0,t,t,52.55073,13.42311,Entire rental unit,Entire home/apt,4,,2.0,,,30,3,3,30,30,3.0,30.0,,t,0,0,0,0,209,0,0,4.76,4.88,4.57,4.87,4.93,4.71,4.72,03/Z/RA/003616-18,f,1,1,0,0,1.44
10167,10167,4318976,20241221052002,Cy Twombly in the Villa-Hufeland,"In our cozy apt. with a own terrace, fully equipped kitchen, with double bed and sofa bed, garden view, you are with S-train in 25 minutes in the centre of Berlin. The train runs every 10 min. Supermarket 3 mins. walk. City and nature in one.",939361,Wolfram,t,3.0,4.0,t,t,52.63244,13.50076,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$105.00,1125,92,92,1125,1125,92.0,1125.0,,t,16,42,67,323,33,0,0,4.79,4.79,4.88,4.75,4.79,4.69,4.66,,t,3,3,0,0,0.27
10170,10170,806382086434096819,20241221052002,Quiet room in Neukölln - Rixdorf,"A calm and peaceful stay in the heart of Rixdrof, when walking around the neighbourhood you will discover the beauty of what used to be a Bohemian Village. The apartment is well connected to the S & U-Bhan with 5-10 minutes walking distance. The room is in a beautiful and recently renovated Alt-Bau flat.",17144156,Salah,t,2.0,2.0,t,t,52.47139,13.4505,Private room in rental unit,Private room,2,1.0,1.0,1.0,$70.00,15,2,2,15,15,2.0,15.0,,t,20,50,80,80,34,11,0,5.0,5.0,5.0,5.0,5.0,4.85,4.91,08/Z/AZ/012547-23,f,2,1,1,0,1.62
10176,10176,1064635560081750500,20241221052002,Private Room in lux. 330m² clean & cozy Apartment,"Your own private room in a smart, clean 330m² apartment in the heart of Berlin, lovingly and high-quality furnishings. Despite the central location on Ku'damm, with exclusive shops, boutiques, galleries, museums, restaurants, bars and cafes, you can enjoy tranquility overlooking the green courtyard with pond. The ancient Viennese Flüger of 1752, the magnificent plants and the orange tree in the living room, together with the modern technology, give the apartment a fabulous charm.",528830264,Faruk,t,5.0,7.0,t,t,52.49811677788092,13.3239825387242,Private room in rental unit,Private room,3,1.0,1.0,2.0,$67.00,1125,2,2,1125,1125,2.0,1125.0,,t,11,37,65,137,41,41,3,5.0,5.0,4.98,4.98,4.98,4.95,4.93,04/Z/AZ/014116-23,t,5,0,5,0,3.9
10183,10183,43823296,20241221052002,Zimmer mit Kingsize-Bett in Berlin-Mitte,"About this accommodation:<br />approx. 14 m² | King size bed  180 x 200 | Smart TV | Desk | Free Wi-Fi | Bathroom with shower / toilet and hairdryer | In-room safe<br /><br />We offer a daily breakfast buffet for €18.50/person | 07:00 -11:00.<br /><br />Our reception is staffed daily from 7 am-11 pm. If you plan to plan to arrive after 11pm, please contact us in advance. We'll let you know where to get your key. The key is both for the hotel entrance and for your room!",350473296,Markus,t,3.0,4.0,t,t,52.52176,13.38765,Room in hotel,Private room,2,1.5,1.0,1.0,$147.00,30,1,1,1125,1125,1.0,1125.0,,t,27,53,81,338,634,144,8,4.67,4.65,4.68,4.82,4.73,4.92,4.59,"Legal entity name and Legal form: The Front Gastro und Hotel Betriebs GmbH &amp; Co. KG <br/>Legal representatives or Trade register number: HRA 50604 B <br/> Entity address: Friedrichstrasse 105, 10117, Berlin, Deutschland <br/>Listing address: Friedrichstrasse 105, 10117, Berlin, Deutschland",t,3,0,3,0,11.63
