,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9799,9799,12268009,20241221052002,Geräumiges Zimmer in Neukölln,"Hello,<br />the room is in the middle of the Neukölln neighborhood. The SBahn at at 5 at least 5 and there are numerous bars and pubs all around. I look forward to your visit.",30226515,Boris,f,1.0,3.0,t,f,52.47037,13.43634,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9800,9800,14116778,20241221052002,Lovely room for holidays,"My place is close to Krumme Lanke Lake, Schlossstrasse for shopping, Berlin Center. You'll love my place because of the high ceilings, the ground floor. My place is good for couples and solo travelers.",85075824,Lisa,f,1.0,1.0,t,f,52.45206,13.31907,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9802,9802,687949030221937707,20241221052002,Abstellzimmer ohne Fenster (nicht zum Wohnen),"ATTENTION: Room has no window !!!<br /><br />The room has a fan and air conditioning.<br /><br />In the room there is an ""emergency bed"" and a chest of drawers with the house electronics.",469763990,Xin,f,6.0,7.0,t,t,52.46462,13.51303,Private room,Private room,1,1.5,1.0,1.0,$17.00,365,30,30,365,365,30.0,365.0,,t,0,11,20,173,1,0,0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,09/Z/AZ/001661-18,f,5,0,5,0,0.04
9805,9805,37354232,20241221052002,Beautiful room in the heart of Kreuzberg,"Beautiful room in the heart of Kreuzberg, Berlins in district.<br />The flat is in between Görlitzer Park and the canal which you can both reach by a two minutes foot walk. Closest metro stations are Görlitzer Bahnhof (7 minutes foot walk) and Kottbusser Tor (10 minutes foot walk). We have a great variation of Bars and Restaurants all along the street.",226644788,Sarah Theresa Johanna,f,1.0,1.0,t,t,52.49352410337784,13.433071565123663,Private room in rental unit,Private room,2,1.5,1.0,1.0,$73.00,14,2,2,14,14,2.0,14.0,,t,13,37,63,63,8,5,2,5.0,4.88,5.0,5.0,5.0,5.0,4.75,02/Z/AZ/019691-24,f,1,0,1,0,0.12
9807,9807,1099199437761150845,20241221052002,Cozy On Simon Dach,The whole group will enjoy easy access to everything from this centrally located place.,658283,Danielle,f,1.0,4.0,t,t,52.51305951249927,13.460075717796812,Private room in rental unit,Private room,1,1.0,1.0,0.0,$40.00,92,92,92,92,92,92.0,92.0,,t,29,59,89,269,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.35
9815,9815,20617100,20241221052002,SüSS,"The apartment is small and cute, <br />30min to reach the city center ,<br />30 min to Tegel (TXL) airport<br />""CAN ALSO BE RENTED AS A WHOLE""",147365723,Said,f,1.0,1.0,t,f,52.56884,13.36806,Private room in rental unit,Private room,2,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,10,0,0,5.0,5.0,5.0,5.0,5.0,4.9,4.9,,f,1,0,1,0,0.11
9819,9819,21454339,20241221052002,Cozy Room for 2 in central Wedding,"The apartment is centrally located. With the Subway U9, U6 right on your doorstep, you can quickly get anywhere. In the immediate vicinity there are many food and shopping possibilities. In the authentic Wedding you can eat tasty and inexpensive food and directly across from the apartment is a small café that makes the best coffee in town.",28299861,Gülsüm,f,1.0,1.0,t,t,52.54663,13.35763,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
9820,9820,21446174,20241221052002,Cosy apartment with balcony,"We're more than happy to welcome you to our beautiful apartment in Schöneberg. You'll find everything you need in the area to support you stay in Berlin. We offer you our cosy bedroom with french balcony, sofa and very comfy large bed. The apartment is located on first floor, right above a coffee shop. <br />Looking forward to hear from you :)",25092314,Eva,f,1.0,1.0,t,t,52.47928,13.35972,Private room in rental unit,Private room,3,,2.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9821,9821,22110091,20241221052002,Beautiful old style Apartment in Schöneberg,"The guest room is small and cosy, with a 140 bed. The apartment is newly renovated and located in the heart of Schöneberg. The Volkspark Schöneberg is 5 minutes away and the Ringbahn is 3 minutes away. The nearby Akazienstraße invites you to stroll and linger. Nice little cafes, small shops and shopping are there.",149512212,Nad JA,f,2.0,3.0,t,t,52.48005,13.34733,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
9823,9823,23117755,20241221052002,Cozy Room in the heart of Berlín-Schöneberg!,"A cozy bedroom. Located in the center of Schöneberg-Berlin. The best restaurants and shops in Akazienstrasse and Eisenacher Strasse, near Potsdamer Platz and many tourist attractions, parks and entertainment.",171777167,Cristóbal,f,1.0,1.0,t,f,52.48642,13.3557,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9824,9824,24017372,20241221052002,COZY SUNNY PRIVATE ROOM xx with good location,"Cozy and bright room in a great location super close to Gleisdreieck park, Potsdamerstraße and Potsdamerplatz. Right around the corner from some of Berlin's best galleries, shops, and cafes.",180742497,Suzanna,f,2.0,2.0,t,t,52.50281,13.36708,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,7,0,0,4.43,4.14,4.29,4.43,4.29,4.71,4.43,,f,1,0,1,0,0.09
9825,9825,28002624,20241221052002,Cosy room in an nice apartment in Berlin!,,210712144,Julie,f,2.0,2.0,t,f,52.5071,13.26937,Private room in rental unit,Private room,3,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,5,0,0,4.4,4.8,5.0,4.4,5.0,5.0,4.6,,f,2,0,2,0,0.07
9828,9828,31303886,20241221052002,cozy room in Neukölln,The apartement is just a 2 minute walk from the metro Station Rathaus Neukölln away. There are a lot of Bars and restaurants around. It´s close to Weserstraße where you can find nice vintage stores. The canal is also close by,8486230,Mike,f,1.0,4.0,t,t,52.48089,13.43842,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,27,57,87,87,12,0,0,4.67,4.83,4.17,4.83,4.83,5.0,4.67,,f,1,0,1,0,0.17
9831,9831,789948313849498896,20241221052002,A breath standing over Berlin,"Get some rest, take it easy at this unique and peaceful getaway.<br /><br />Access the roof and see the Berlin skyline from Neukölln <br /><br />The light in this flat is surely shining on you soul and day <br /><br />You sleep well with a view on the sky. If the moon is there you will feel her touch",27998207,Mariane,f,1.0,3.0,t,f,52.46796,13.4335,Private room in rental unit,Private room,2,1.0,1.0,1.0,$42.00,365,1,1,365,365,1.0,365.0,,t,10,15,15,247,0,0,0,,,,,,,,"First name and Last name: Mariane. Michel  <br/> Contact address: Emser Straße 11, 12051, Berlin, Germany  <br/>Listing address: Emser Straße 31, 12051, Berlin , Germany ",f,1,0,1,0,
9832,9832,30917638,20241221052002,"4-Bedroom mixed, Ensuite , TV No. 6","with bathroom, TV, WIFI, bed linen, and storage<br />Breakfast buffet is available for € 7.00 including juices, coffee and tea.<br />The reception is open 24 hours.<br />""Late Check Out"" is possible after prior agreement!<br />Padlock: 5,00 € deposit<br />Keycard: 2,00 € deposit",8250486,Singer Hostel Berlin,f,27.0,49.0,t,t,52.51778,13.42569,Private room in hostel,Private room,4,1.5,1.0,4.0,$64.00,14,1,3,14,14,1.0,14.0,,t,30,60,90,270,10,2,0,4.5,4.4,4.6,4.8,4.5,4.6,3.8,"Legal entity name and Legal form: Odysseehostel GmbH &amp; Co KG <br/>Legal representatives or Trade register number: Susan Jurisch <br/> Entity address: Singerstr. 109, 10179, Berlin, Deutschland <br/>Listing address: Singerstr. 109, 10179, Berlin, Deutschland",f,27,0,11,16,0.14
9834,9834,32855952,20241221052002,cozy room in the heart of wedding,The apartment is located in the north of wedding.<br />The  flat is very cozy. Nearby the apartment are beautiful parks and a lovely lake to go for a walk or enjoy the sun. You can reach the center of berlin by U-bahn in about 15 minutes.<br /><br />You live together with my nice roommate Anna. She is very friendly and helpful.,247180286,Paul,f,1.0,1.0,t,t,52.56274,13.35195,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,0,1,0,0.01
9840,9840,37586430,20241221052002,Home is a feeling,"Very cosy room with morning light, beautiful furniture and a big bed. The flat is shared with two amazing people who are willing to help you out if you need anything. There is a bathtub.",114887117,Leo,f,1.0,1.0,t,t,52.5437,13.35845,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,,f,1,0,1,0,0.02
9844,9844,39979696,20241221052002,Cozy places at the heart of Berlin.,,221894338,Karthik,f,1.0,1.0,f,t,52.50806,13.52079,Private room in rental unit,Private room,2,,0.0,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.02
9848,9848,43096010,20241221052002,Gruenau Hotel Family Room,"We warmly welcome you to the family-run Grünau Hotel Berlin. Our hotel is located in the wooded and lake-rich south of Berlin, not far from Berlin Schönefeld Airport, or the future airport BER, in the city district of Treptow-Köpenick. Köpenick is the biggest and greenest city district in Berlin.",47953713,Grünau,f,4.0,4.0,t,t,52.40305,13.58566,Room in boutique hotel,Private room,4,,,,,1125,1,1,1125,1125,1.0,1125.0,,t,14,41,67,333,0,0,0,,,,,,,,"Legal entity name and Legal form: Grünau Hotel GbR <br/>Legal representatives or Trade register number: Robert Sczepurek <br/> Entity address: Kablower Weg 87, 12526, Berlin, Deutschland <br/>Listing address: Kablower Weg 87, 12526, Berlin, Deutschland",t,4,0,4,0,
9858,9858,1254058011047220173,20241221052002,Basic Room in Berlin-Kreuzberg (3),The apartment in the middle of Kreuzberg is located right next to the Markthalle 9. From this centrally located accommodation you are right in the middle of the action. I'm looking forward to welcoming you!,46134517,Laura,f,26.0,29.0,t,t,52.5018,13.43268,Private room in rental unit,Private room,2,1.0,1.0,1.0,$47.00,28,1,2,28,28,1.2,28.0,,t,21,49,76,346,13,13,2,4.38,4.62,4.08,4.77,4.77,4.69,4.31,"Legal entity name and Legal form: Bonnie Hospitality GmbH <br/>Legal representatives or Trade register number: Laura Nussbaum <br/> Entity address: Muskauer Str. 50, 10997, Berlin, Deutschland <br/>Listing address: Muskauer Str. 50, 10997, Berlin, Deutschland",t,26,2,24,0,4.64
9859,9859,50048844,20241221052002,Room in luxury penthouse.,,82056795,Erik,f,1.0,4.0,t,t,52.51441,13.46487,Private room in loft,Private room,1,,1.0,,,365,92,92,365,365,92.0,365.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9861,9861,53506213,20241221052002,Privatzimmer im Herzen von Neukölln,Have a relaxing time in the heart of Neukölln,277027924,Eleonora,f,1.0,2.0,t,t,52.46929,13.42848,Private room in rental unit,Private room,2,,,,,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,11,0,0,4.82,4.82,4.82,4.64,4.73,4.73,4.55,08/Z/AZ/011523-22,f,1,0,1,0,0.36
9862,9862,49061021,20241221052002,Loft mit Terrasse,"Fantastic attic apartment with terrace. Furnished with love and central in Berlin. Parks, bars, restaurants and public transport can be reached in 5 minutes. <br /><br />Apartment with elevator and TV tower view. <br /><br />Important!!!! Very nice dog in the household . Apartment is also completely accomodating with 4 sleeping places. Please inquire!",43588306,Christian,f,1.0,2.0,t,t,52.49377603437224,13.45515362445047,Private room in rental unit,Private room,2,1.0,1.0,1.0,$108.00,150,92,92,150,150,92.0,150.0,,t,30,60,90,365,0,0,0,,,,,,,,,f,1,0,1,0,
9863,9863,1065977063269983667,20241221052002,Spacious Room in Cozy Kreuzberg Altbau,"Spacious room in a cozy altbau in the heart of Kreuzberg. This flat is located right at Görlitzer park where you can enjoy a variety of cuisine, second hand shops and bars all in walking distance. The flat is spacious with a stylish kitchen perfect to have a night in and cook at home.",44342503,Sarah,t,2.0,2.0,t,t,52.49920625992733,13.429302600051686,Private room in rental unit,Private room,2,1.0,1.0,0.0,$85.00,365,3,3,365,365,3.0,365.0,,t,2,23,53,70,7,7,0,5.0,4.71,5.0,4.86,5.0,4.71,4.57,02/Z/AZ/010697-19,f,2,1,1,0,0.66
9869,9869,730305380045848208,20241221052002,Modernes Studio-Apartment mit großem Balkon,modernes Studio-Apartment in Charlottenburg. Very suitable for couples (1 bed 160x200 cm) for a weekend or vacation in Berlin.,482198116,Johnny,f,1.0,1.0,f,t,52.52108,13.32082,Private room in rental unit,Private room,2,,1.0,,,25,5,5,25,25,5.0,25.0,,t,0,0,0,0,18,7,0,4.94,5.0,4.94,4.78,4.89,4.78,4.78,04/Z/AZ/012035-22,f,1,0,1,0,0.75
9873,9873,42421362,20241221052002,Classic Zimmer im Hotel Brandies Berlin nahe Messe,The Brandies is a 3-star superior city hotel in the City West with a lot of Berlin style. Sleep quietly in our comfort rooms with views of the garden or in our Kaiserdamm rooms with views of the radio tower. Our old building rooms are large with high stucco ceilings and modernly furnished.<br />Special features of the hotel<br />Our reception is open 24 hours. Christmas and New Year limited opening hours (please contact the hotel).,337659501,Tanja,t,4.0,4.0,t,t,52.51036,13.2807,Room in boutique hotel,Private room,2,1.0,1.0,1.0,$125.00,1125,1,1,1125,1125,1.0,1125.0,,t,27,53,78,291,6,3,0,4.83,4.5,5.0,5.0,4.83,4.5,4.83,"Legal entity name and Legal form: Sibylle Korbmacher <br/>Legal representatives or Trade register number: Sibylle Korbmacher <br/> Entity address: Kaiserdamm 27, 14057, Berlin, Deutschland <br/>Listing address: Kaiserdamm 27 , 14057, Berlin, Deutschland",t,4,0,4,0,0.11
9878,9878,1107746894826815732,20241221052002,Room with a central and green location,The room is in a three-room apartment in the beautiful Tempelhof. The house is just a minute from the subway. There are also two parks with a pond on the doorstep. Tempelhofer Feld is also not far away. The room and the entire apartment are very bright. Large bathroom. A kitchen equipped with all the necessary things.,459168559,Enes,t,2.0,2.0,t,t,52.46518,13.38601,Private room in rental unit,Private room,2,,,,,365,3,3,365,365,3.0,365.0,,t,0,0,0,0,6,6,0,5.0,5.0,4.83,4.83,5.0,5.0,4.83,"First name and Last name: Enes Yeniay <br/> Contact address: Engelburgergasse 20, 93047, Regensburg, Deutschland <br/>Listing address: Luise-Henriette-Str. 1-2, 12103, Berlin, Deutschland",t,1,0,1,0,0.68
9879,9879,1120133765614310302,20241221052002,"Shopping, restaurants and a great room","Max Brown Ku’damm’s guest rooms are designed to reflect the tranquil, residential neighbourhood outside its doors. All six room types, ranging from small to extra-large, are simple and stylish, with a few neat touches that make it feel more like a home than a hotel. Every room is equipped with a TV, phone, WiFi, hairdryer, safe, fan, plus a shower with a full range of Zenology spa products. Please note that city tax is not included in the price.",568852511,Max Brown KuDamm Hotel,f,9.0,13.0,t,t,52.4968697,13.3216371,Room in hotel,Private room,2,,1.0,,,365,1,3,28,731,1.0,512.3,,t,27,56,85,106,0,0,0,,,,,,,,"Legal entity name and Legal form: EHPC Hotels Betriebs GmbH <br/>Legal representatives or Trade register number: HRB 160879 B <br/> Entity address: Uhlandstraße 49, 10719, Berlin, Germany <br/>Listing address: Uhlandstraße 49, 10719, Berlin, Germany",t,8,0,8,0,
9880,9880,1151671302725636927,20241221052002,Calm & Cozy room next to Fu GEO Campus,"Sit back and relax in this quiet, stylish space. Be our guest no matter how long and find your new home. <br /><br />Are you studying and looking for a place to stay for a short time? Are you on a short trip in the city and want to explore? <br /><br />We also offer you price flexibility, feel free to write to ♥️ @hostUberlin",39542942,Sara,f,1.0,1.0,t,t,52.42717,13.34547,Private room in rental unit,Private room,2,,,,,180,92,92,180,180,92.0,180.0,,t,0,0,0,0,0,0,0,,,,,,,,,f,1,0,1,0,
9885,9885,17968917,20241221052002,Sunny and spacious room in Neukölln with balcony,"I would be happy to welcome you in my Altbau flat and I hope you gonna have a nice time in Neukölln. The room is about 18square meters and perfekt for two people. You gonna have a comfortabel 140x200cm bed, a pretty rose coloured velvet couch and a balcony.",91874684,Elli,f,2.0,2.0,t,t,52.47635,13.45024,Private room in rental unit,Private room,2,,,,,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,13,0,0,4.92,4.92,5.0,4.85,4.77,4.38,4.85,08/Z/AZ/007308-19,f,2,1,1,0,0.14
9886,9886,17969046,20241221052002,"Spacious Room, Great Location.","A spacious and bright room with high ceilings and solid pine varnished wooden floors. Comfortable and warm with an antique study desk, double bed, two armchairs and coffee table. Built in 1900, the building has a nostalgic charm. It is located in Friedrichshain, east Berlin; a beautiful and leafy district. 200m from the famous Simon-Dach Straße and 3 minutes walk from U5 Samariterstraße (4 stops from Alexanderplatz). Safe and family friendly area.",118029206,Jamie,f,1.0,1.0,t,t,52.51483,13.46016,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.02
9890,9890,1194117145583251842,20241221052002,2 Rooms in 1 - Berlin Mitte,"Welcome to our charming flat in the heart of Berlin City Center. Located on the 4th floor of a well-maintained building, you'll enjoy peace and comfort. Our spacious 160sqm flat offers a large kitchen and two bathrooms. These two rooms are two of three available for guests, providing stylish accommodations. The bathroom has two sinks, a separate toilet, and a shower. The cozy kitchen features a sofa and table for relaxation, with a fridge and basic cooking facilities for your use.",239949285,Brynhilda,,5.0,6.0,t,t,52.53670589999999,13.3968473,Private room in rental unit,Private room,4,1.0,2.0,3.0,$111.00,365,2,2,365,365,2.0,365.0,,t,25,49,79,79,12,12,0,4.75,4.75,4.83,4.92,4.92,4.92,4.67,01/Z/RA/015214-23,t,4,0,4,0,2.37
9893,9893,42805923,20241221052002,Large - Family - Room,Super,90186621,Jan,f,5.0,5.0,t,t,52.51657,13.40547,Room in hotel,Private room,6,1.0,2.0,6.0,$999.00,1125,92,92,1125,1125,92.0,1125.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,5,0,5,0,
9898,9898,686691528431009027,20241221052002,Zimmer auf Stralau  (Friedrichshain) mit Terrasse,Enjoy the simple life in this quiet and centrally located accommodation.,463673018,Steffen,f,1.0,1.0,f,t,52.495012151970734,13.472675196826456,Private room in condo,Private room,2,1.5,2.0,1.0,$50.00,120,120,120,120,120,120.0,120.0,,t,28,58,88,178,0,0,0,,,,,,,,,f,1,0,1,0,
9907,9907,865222,20241221052002,Berlin for 1 -3 in a bright room,"In a green and silent area but not far away from the city (only 20 minutes). Own entrance , feel free to come home whenever you want to.",3566045,Judith,t,4.0,4.0,t,t,52.56078,13.49243,Private room in home,Private room,3,2.0,1.0,2.0,$43.00,61,2,2,1125,1125,2.0,1125.0,,t,24,54,84,359,126,34,0,4.75,4.83,4.79,4.87,4.87,4.56,4.63,11/Z/AZ/002171-21,t,4,0,4,0,0.9
9909,9909,11688524,20241221052002,Helle Altbau-Wohnung in Süd-Berlin,"The apartment is located directly at Schloßstraße, the shopping paradise of the south. The subway is only about 3 minutes away, with which you can reach the Zoological Garden in 10 minutes, for example. <br />Despite the great location, it is quiet and relaxed in the side street.<br />I rent my living room with sofa sofa (Ikea Beddinge 140 × 200 cm), TV, dining table + shared bathroom and kitchen.",20471435,Katharina,f,1.0,1.0,t,f,52.45896,13.32612,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,,0,0,0,0,6,0,0,4.83,5.0,4.67,4.5,4.83,4.8,5.0,,f,1,0,1,0,0.06
9912,9912,622365679190221341,20241221052002,Stylisches Ökobau-Loft mit  Balkon,"Very quiet and very bright 35m2 loft room with panoramic views. It is located in a 130m2 top floor apartment that is ecologically built (including clay walls), tastefully furnished in a warm industrial charm. The room with a narrow, long balcony is in a secluded part of the apartment. If you need peace, a luxury and Style-Lover, this is the place to be for you. The neighborhood is also trendy, many great bars and restaurants are within walking distance.",38130529,Medard,f,1.0,1.0,t,t,52.49579,13.40417,Private room in loft,Private room,2,1.0,1.0,1.0,$140.00,123,92,92,123,123,92.0,123.0,,t,30,60,90,365,0,0,0,,,,,,,,,f,1,0,1,0,
9914,9914,18070061,20241221052002,Nice & cosy studio in Berlin-Wilmersdorf,"Nice & cosy studio  in a vital neigbourhood of Berlin-Halensee close to Kurfürstendamm and Grunewald. Multiple cafés, restaurants, bakerys and shops for the daily needs . Perfect public infrastructure - 3 min. to Bus-Stop and S-Bahn.  Nice Lakes/Parks with Cafe's within 5 min. distance. Vicinity to International Congress Center (4 Bus-Stops). Airport Schönefeld by S-Bahn 45 min.<br /><br />! WE ARE CLEANING ACCORDING TO THE AIRBNB ENHANCED HANDBOOK !",45496468,Christoph,t,1.0,1.0,t,t,52.49724,13.29368,Private room in loft,Private room,2,,1.0,,,91,3,3,91,91,3.0,91.0,,t,22,44,74,74,102,31,1,4.83,4.86,4.93,4.95,4.9,4.87,4.77,04/Z/AZ/010780-21,f,1,0,1,0,1.11
9918,9918,809313551546985943,20241221052002,2 Charming Private Rooms in a Central Apartment,"Enjoy life in this centrally located yet quiet accommodation, whether it's for a short city trip or if you're here for work. You'll be quickly accessible to the main attractions. An office corner, a small living area, beautiful parks, Alexanderplatz, and great restaurants, as well as easily reachable sights, make it the perfect place to stay.",1272486,Christian,t,1.0,3.0,t,t,52.518636,13.4315024,Private room in condo,Private room,5,1.0,2.0,3.0,$151.00,365,2,4,1125,1125,3.6,1125.0,,t,17,47,62,62,40,28,0,4.93,4.9,4.7,4.63,4.88,4.9,4.75,02/Z/AZ/016849-23,t,1,0,1,0,2.4
9923,9923,653311100007242678,20241221052002,"Schönes Einzelzimmer (EZ) groß, hell, Garten","In the south of Berlin, Direct connection to the new airport VIA airport bus X71 (travel time approx. 30 minutes).<br />U-Bhf city center 30 minutes away with public transport.<br />In front of there you can explore the most diverse sights of Berlin on foot.<br />Small shop for daily needs 200m.<br />Shopping Mall 15 minutes away.<br />Britzer garden with lake terraces walking distance. Screen for HDMI connection to your own laptop to watch Netflix, for example.",446337672,Rita,f,3.0,3.0,t,t,52.4223529,13.4122075,Private room in bungalow,Private room,1,1.0,1.0,1.0,$85.00,16,2,2,16,16,2.0,16.0,,t,28,58,88,178,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,08/Z/AZ/011686-22,f,3,0,3,0,0.16
9927,9927,1197713839499186508,20241221052002,Gemütliches Zimmer in Kreuzberg,"This room is located in the middle of the Gräfekiez in Berlin-Kreuzberg in a quiet location with its own staircase in the side wing (2nd floor), its own shower/toilet. The windows face the large inner courtyard facing southeast. A connecting door leads into your hosts' living area; here is also the small courtyard balcony, which you are welcome to use upon agreement. The good infrastructure, restaurants, cafés and the direct proximity to the Landwehr Canal make this place special.",229851354,Andreas,t,1.0,2.0,t,t,52.49265579999999,13.4155938,Private room in rental unit,Private room,2,1.0,1.0,1.0,$83.00,365,1,2,365,365,2.0,365.0,,t,19,39,49,127,16,16,1,4.94,5.0,5.0,5.0,5.0,4.94,4.81,02/Z/AZ/017585-23,f,1,0,1,0,3.24
9928,9928,5395504,20241221052002,beautiful large room in kreuzberg,"I'm subletting my room in Berlin-Kreuzberg from time to time when I'm traveling. You would live in a private room in a flat with 3 flat mates. From the flat it's a 5min walk to a boulevard, 2 parks and a subway station with 2 lines.",5121814,Armin,f,1.0,2.0,t,t,52.49207,13.38686,Private room in rental unit,Private room,1,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,29,59,89,89,14,0,0,4.5,4.71,3.64,4.57,4.57,4.93,4.43,,f,1,0,1,0,0.13
9929,9929,17400226,20241221052002,Big Bright Room in a 60sqm apartment,"Big private room with double bed in the cool trendy neighbourhood of Neukölln. Served by 2 Metro Station (U8 Hermmanstrasse or U7 Neuköoln) and 1 Train Station (S Hermmanstrasse).<br /><br />** Anmeldung not possible<br />** Shorter stays possible, get in touch<br /><br />Nearby: several restaurants, supermarkets, 2 shopping malls, art galleries, etc.",3565727,Eric,f,1.0,4.0,t,t,52.46941,13.43308,Private room in rental unit,Private room,1,1.0,1.0,1.0,$40.00,100,92,92,100,100,92.0,100.0,,t,29,59,89,179,23,0,0,4.87,5.0,4.96,4.87,4.91,4.74,4.78,,f,1,0,1,0,0.24
9932,9932,1165227481829107407,20241221052002,Zimmer - Unter den Linden,"Charming room in best location in Berlin, Unter den Linden<br /><br />Welcome to our cosy apartment in the heart of Berlin! Our apartment is located directly on the famous street Unter den Linden, just a stone's throw from the Brandenburg Gate and the train station ""Friedrichstraße"". This prime location offers you the perfect blend of culture, history and modern city life.<br /><br />The room is great for couples, solo travelers, and business travelers.",455600759,Stefan,t,1.0,1.0,t,t,52.51709,13.38669,Private room in rental unit,Private room,2,1.0,1.0,1.0,$115.00,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,25,280,24,24,4,4.83,4.71,4.96,4.88,4.88,4.92,4.75,01/Z/AZ/016196-24,f,1,0,1,0,3.6
9938,9938,1029536206861461447,20241221052002,Boutique hotel stay in the best location,,547506072,Hotel MANI,f,1.0,1.0,t,t,52.5293802,13.3995504,Room in hotel,Private room,2,1.0,1.0,,$71.00,365,1,2,28,731,1.0,493.9,,t,29,59,89,114,49,49,3,4.63,4.67,4.78,4.78,4.61,4.8,4.55,"Legal entity name and Legal form: R & S Hotelbetriebsgesellschaft mbH <br/>Legal representatives or Trade register number: HRB 86946 B <br/> Entity address: Spichernstraße 24, 10777, Berlin, Germany <br/>Listing address: Torstraße 136, 10119, Berlin, Germany",t,1,0,1,0,7.82
9946,9946,1174088252039144052,20241221052002,Cozy Room - Heart of Kreuzberg,"Stay in my charming room in the heart of kreuzberg, Berlin's most vibrant and authentic neighborhood, known for its eclectic mix of culture, cuisine and nightlife. <br />Enjoy the urban style, relax with Firestick TV,  and make use of the cute kitchen. Perfect for work or leisure, this cozy retreat offers everything for a comfortable and enjoyable stay. Experience the best of Berlin from this unique home base!",582154412,Yusef,f,2.0,2.0,t,t,52.4965,13.43661,Private room in rental unit,Private room,2,1.0,1.0,1.0,$44.00,365,2,2,365,365,2.0,365.0,,t,23,53,66,66,13,13,0,4.77,4.77,4.46,4.92,5.0,4.38,4.46,02/Z/AZ/019070-24,f,2,0,2,0,2.02
9947,9947,761359027441829189,20241221052002,Charming quiet room in beautiful 4 room apartment,,281614,Katja,t,4.0,6.0,t,t,52.53526,13.42618,Private room in condo,Private room,1,1.5,1.0,1.0,$90.00,90,3,3,90,90,3.0,90.0,,t,23,53,83,358,8,3,0,5.0,5.0,5.0,4.88,5.0,4.88,4.63,03/Z/RA/007133-22,f,4,1,3,0,0.32
