,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9437,9437,1050563480003527713,20241221052002,Cosy studio flat in the centre,"Lovely apartment located in Berlin Mitte, just north to Friedrichstrasse, between Museum of Modern Art and the Wall Museum. 5 minutes tram ride from central train station",135973285,Mia,t,7.0,7.0,t,f,52.53213,13.37987,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$85.00,365,3,3,365,365,3.0,365.0,,t,29,58,85,357,45,45,1,4.69,4.78,4.71,4.87,4.78,4.84,4.67,"Legal entity name and Legal form: BKLV Management GmbH <br/>Legal representatives or Trade register number: 166587B <br/> Entity address: Chaussestrasse 36, 10115, Berlin, Germany <br/>Listing address: Chaussestrasse 36, 10115, Berlin, Germany",t,7,7,0,0,3.77
9634,9634,35816059,20241221052002,Bed in 6 Bed Dorm Ensuite,"Enjoy this spacious shared room with bunk beds located in Mitte, the city’s most central district.  Complete with fresh linen, lockers to store your worldly possessions, personal reading light, and privacy curtain, this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52368,13.39092,Room in hostel,Hotel room,1,1.0,1.0,1.0,$20.00,1125,1,2,7,7,1.1,7.0,,t,4,4,4,222,926,178,36,4.57,4.69,4.52,4.76,4.69,4.86,4.64,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,14.11
9780,9780,1342115,20241221052002,Bright Top Floor Flat with Terrace,,6785225,André,f,1.0,1.0,t,f,52.50753,13.46913,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"$1,260.00",1125,92,92,1125,1125,92.0,1125.0,,t,30,60,90,365,9,0,0,4.86,5.0,4.67,5.0,4.89,4.78,4.78,,t,1,1,0,0,0.07
9826,9826,1310105714790777532,20241221052002,Studio-Apartment in Berlin-Mitte,"Get in touch (O16O6363937) short-term rental possible! <br /><br />Stylish studio in the heart of Berlin – Perfect for one, couples and business travelers. <br /><br />The 55 sqm new apartment offers a comfortable double bed, sofa bed, TV, workspace, modern fitted kitchen and a stylish bathroom. Only 5 minutes from the MAIN TRAIN STATION, you can enjoy quiet living in a central location. Supermarkets, restaurants, bars, clubs and sights are within walking distance. Optimal connection to public transport.",662167375,Simon,f,3.0,3.0,t,f,52.53139648814766,13.372948618545651,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,$141.00,365,92,92,365,365,92.0,365.0,,t,28,58,88,363,0,0,0,,,,,,,,,t,2,2,0,0,
9835,9835,33180391,20241221052002,Appartement in Weissensee,Cozy apartment in Weissensee directly on Antonplatz with everything you need for a short break.,6409782,Iris,f,1.0,1.0,t,f,52.5496,13.45145,Entire rental unit,Entire home/apt,2,,,,,7,1,1,7,7,1.0,7.0,,t,0,0,0,0,3,0,0,5.0,5.0,4.67,5.0,5.0,4.33,4.67,"Legal entity name and Legal form: Kino Toni Betriebs GmbH <br/>Legal representatives or Trade register number: HRB 191327 B <br/> Entity address: Kottbusser Damm 22, 10967, Berlin, Deutschland <br/>Listing address: Antonplatz 1, 13086, Berlin, Deutschland",t,1,1,0,0,0.04
9875,9875,1028834520855673908,20241221052002,Altbauwohnung Schöneberg 100 m2,The whole group will enjoy easy access to everything from this centrally located place.,361131150,Darius,f,1.0,2.0,t,f,52.491761745197806,13.355499246446474,Entire rental unit,Entire home/apt,4,,1.0,,,125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,1,0,0,
9956,9956,1151177889484931729,20241221052002,MM:NT Berlin Lab - Middle,"Middle: Ideal for one or two, a space to sleep, cook, eat and be— thoughtful design, flexible furniture, and a compact kitchenette with unfussy appliances, everything that you need and nothing you don't.<br /><br />Side note: The room in the picture might be different from the one you stay in.",573979099,Bastian,t,4.0,4.0,t,f,52.5220159,13.4038642,Room in hotel,Private room,2,1.0,1.0,1.0,$113.00,180,1,1,999,999,1.0,999.0,,t,8,21,29,267,60,60,9,4.8,4.9,4.92,4.9,4.85,4.97,4.77,"Legal entity name and Legal form: Adina Hotel Operations GmbH <br/>Legal representatives or Trade register number: HRB 150482 B <br/> Entity address: An der Spandauer Brücke 11, 10178, Berlin, D <br/>Listing address: An der Spandauer Brücke 11, 10178, Berlin, D",t,4,0,4,0,10.71
10050,10050,35815972,20241221052002,Private 6 Bedroom Ensuite,"Enjoy this spacious private room with bunk beds located in Mitte, the city’s most central district.  Complete with fresh linen, lockers to store your worldly possessions, personal reading light, and privacy curtain, this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52368,13.39092,Room in hostel,Hotel room,6,1.0,1.0,1.0,$136.00,1125,1,2,7,7,1.1,7.0,,t,2,2,2,210,65,4,2,4.58,4.71,4.42,4.74,4.71,4.85,4.63,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,1.0
10160,10160,28537085,20241221052002,Kleines (Anna 1908),approx. 18m² | 2 beds of 90x210cm (separate or together) or 160x210cm | flat screen TV | desk | free WiFi | bathroom with shower/WC | hairdryer | safe | refrigerator<br /><br />Parking: Pre-booking for €10.00/day in underground parking.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1.0,1.0,$108.00,1125,1,3,1125,1125,1.5,1125.0,,t,29,59,88,250,73,21,0,4.82,4.93,4.85,4.96,4.9,4.78,4.7,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,1.09
10178,10178,34882152,20241221052002,Penthouse Apartment mit Dachterrasse/Boutiquehotel,"Located on the 5th floor of the Boutique Hotel Villa Kastania, the Penthouse Apartment has a bedroom, a living room with a work area and an adjoining open-plan kitchen (kettle available) with seating for two. Of course, a small, fine shower room is also part of it. <br />High-speed Wi-Fi can be used free of charge.<br />But the highlight is the private furnished roof terrace. <br />P.S.: No extra beds or cribs possible, one-time final cleaning is included.",97321466,Team Der Villa Kastania,f,2.0,2.0,t,f,52.51024,13.26808,Room in boutique hotel,Hotel room,2,1.0,1.0,1.0,$700.00,365,92,92,365,365,92.0,365.0,,t,19,49,79,354,0,0,0,,,,,,,,,t,2,0,0,0,
10271,10271,1234472636497962021,20241221052002,Bezauberndes Haus mit Sauna und ruhigem Garten,,577475069,Bahira,f,554.0,830.0,t,f,52.4267692,13.2803671,Entire home,Entire home/apt,5,1.0,4.0,4.0,"$9,999.00",1125,1,28,28,1125,2.5,1066.2,,t,0,0,0,76,0,0,0,,,,,,,,06/Z/RA/004309-22,t,7,7,0,0,
10444,10444,569264570224777368,20241221052002,Apartment in Köpenick,"Enjoy the quiet location of Köpenick, with good access to the public transport network ( tram and bus nearby ). On 37m² with a large balcony and the modern kitchen, feeling comfortable is safe. The shower room with washing machine also speaks for the apartment. Shopping facilities can be reached in about 400 meters. The location of the forest edge (near hospital Köpenick )speaks for rest and many opportunities for relaxation.<br />Rented is for monthly bookings only.",446614266,Jörg,f,1.0,1.0,t,f,52.439201,13.597312,Entire condo,Entire home/apt,2,,1.0,,,365,92,92,365,365,92.0,365.0,,t,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,1,1,0,0,0.04
10605,10605,1234480152776356938,20241221052002,Ferienwohnung Schütze in Berlin Pankow,,577475069,Bahira,f,554.0,830.0,t,f,52.5874792,13.4239459,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,"$9,999.00",1125,1,2,2,1125,1.9,182.4,,t,16,46,76,345,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,03/Z/AZ/004069-18,t,7,7,0,0,0.43
10623,10623,28536871,20241221052002,Gemütliches (Anna 1908),approx. 24 m² | Sofa bed for 2 people | Flat screen TV | Desk | Free Wi-Fi | Safe | Refrigerator | Bathroom with shower/toilet & hairdryer<br /><br />Parking: Please reserve in advance for €10.00/day in our underground car park.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,4,1.0,1.0,3.0,$158.00,1125,1,4,1125,1125,1.6,1125.0,,t,24,54,84,248,85,28,2,4.85,4.85,4.87,4.91,4.82,4.73,4.73,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,1.24
10875,10875,53029706,20241221052002,Modern Oasis with Balcony,"Discover Urban Tranquility in the Heart of Berlin<br /><br />Experience the perfect blend of modern comfort and urban convenience in this newly constructed 60 sqm apartment. Nestled in a prime location, this two-room flat offers a peaceful retreat with easy access to Berlin's vibrant city life.<br /><br />The apartment features a state-of-the-art kitchen, two dedicated workspaces with fast internet (1000 MB/s), a balcony overlooking a quiet courtyard, a lift and triple insulated windows.",142386795,Marie,f,1.0,1.0,t,f,52.532686384560904,13.343822395896275,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$96.00,45,1,1,1125,1125,1.0,1125.0,,t,28,58,88,178,0,0,0,,,,,,,,,t,1,1,0,0,
11031,11031,42110072,20241221052002,Bright spacious room in Central Berlin (+balcony),"EN: Spacious, bright private room with attached balcony in Altbau apartment in the heart of Berlin by U-Bahn Naturkundemuseum; 15 min walk from Hauptbahnhof & great location for sightseeing in the city<br /><br />EN: Large bright room in old apartment in the heart of Berlin with balcony (immediate proximity to the main train station; U6 Natural History Museum)",334004771,Vanesa,f,1.0,1.0,t,f,52.52947,13.38516,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,0,0,0,,,,,,,,,t,1,0,1,0,
11062,11062,28536991,20241221052002,Feines mit Balkon (Anna 1908),approx. 20m² |  balcony | large bed (160x210cm) or 2 beds of 90x210cm (separate or together) | flat screen TV | desk | free WiFi | bathroom with shower/WC/hairdryer | safe<br /><br />Parking: Pre-booking for €10.00/day in underground parking.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46545,13.32632,Room in hotel,Hotel room,2,1.0,1.0,1.0,$118.00,1125,1,3,1125,1125,1.5,1125.0,,t,27,56,84,249,26,3,0,4.73,4.96,5.0,4.92,4.96,4.77,4.54,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,0.4
11181,11181,888305568047565032,20241221052002,"Double Room with AC, Central spot in Mitte, Berlin","This room has everything you need to live, work and play. Get the practical things like fast WiFi, 24/7 support, regular professional cleaning, and fun stuff like a smart TV. Stay in comfort for as long as you’d like – days, weeks or months.",514089628,Bob,t,6.0,6.0,t,f,52.5117349,13.4136999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$98.00,365,1,1,999,999,1.0,999.0,,t,30,60,90,360,11,11,1,4.73,5.0,4.64,4.91,4.73,4.82,4.73,"Legal entity name and Legal form: Charly Hospitality GmbH <br/>Legal representatives or Trade register number: HRB 243958 B <br/> Entity address: Urbanstr. 71, 10967, Berlin, Germany <br/>Listing address: Kopenicker Str. 92, 10179, Berlin, Germany",t,6,6,0,0,0.94
11415,11415,792712868828558222,20241221052002,gemütliche Ferienwohnung Berlin,Enjoy the simple life at this quiet and centrally located home.,493330777,Petra,f,2.0,2.0,t,f,52.50136,13.55494,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$89.00,31,1,2,31,31,2.0,31.0,,t,21,51,81,351,7,3,0,4.86,5.0,4.57,4.57,4.57,4.57,4.71,10/Z/AZ/005223-22,t,2,2,0,0,0.36
11598,11598,36259013,20241221052002,Double Room Apartment with Shared Kitchen/Bathroom,"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,2,1.0,1.0,1.0,$74.00,1125,1,2,7,7,1.1,7.0,,t,0,0,0,4,109,0,0,4.25,4.4,4.33,4.55,4.5,4.84,4.22,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,1.64
11750,11750,7724336,20241221052002,Cozy and bright Room in Berlin Neukölln Flatshare,,40586933,Johannes,t,2.0,2.0,t,f,52.46771,13.4322,Private room in rental unit,Private room,2,,,,,31,3,4,1125,1125,3.7,1125.0,,t,0,0,0,0,27,0,0,4.89,5.0,4.7,4.92,4.96,4.76,4.8,08/Z/AZ/006281-18,t,2,0,2,0,0.27
11823,11823,41788904,20241221052002,Private Double Room,"Base yourself in the heart of this awesome city at our famous hostel renowned for its lively atmosphere. With the added benefit of having the U-Bahn on our doorstep we provide the perfect location to connect you to the rest of the city. <br /><br />At our famous onsite Belushi’s bar, where we host live DJs, live sports and epic parties, guests can enjoy exclusive drink deals and 25% off our awesome menu! <br /><br />We offer free WiFi, a range of modern rooms & apartments, and a 24hr reception for your convenience.",240204649,St Christophers Inn Berlin,f,8.0,19.0,t,f,52.52669,13.41062,Private room in hostel,Private room,2,1.0,1.0,1.0,$63.00,1125,1,2,7,7,1.1,7.0,,t,0,0,0,4,30,1,0,4.07,4.33,4.0,4.27,4.37,4.73,3.87,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: Rosa-Luxemburg-Str. 39-41 <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland",t,7,0,6,1,0.5
11849,11849,54253430,20241221052002,Economy Studio,Apartment Abendstern is located in the immediate vicinity of the Charlottenburge S-Bahn (suburban train) station and Wilmersdorfer Straße U-Bahn (subway) station. You can quickly reach important destinations throughout the city. Enjoy the simple life of this quiet and centrally located place.,9801498,Vadim,f,3.0,4.0,t,f,52.50494,13.30538,Entire vacation home,Entire home/apt,2,,1.0,,,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,2,0,0,4.0,5.0,5.0,4.5,4.5,4.5,4.5,"First name and Last name: Vadim Faidel <br/> Contact address: Stuttgarter Platz 8, 10627, Berlin, Deutschland <br/>Listing address: Stuttgarter Platz 8, 10627, Berlin, Deutschland ",t,3,3,0,0,0.06
11860,11860,1041198223908597167,20241221052002,F4 charmant avec balcon Neukölln,"Enjoy as a family of this fabulous home that offers good times in perspective. Located in the Neukölln neighborhood and facing south, this beautiful F4 with high ceilings is also close to Metro U7 and S-Bahn. Convenient, bus stop M41 is right in front of theapartment which is composed of a balcony, 2x bedrooms, 1 x office, 1 x bathroom with 1 x bath and 1 x shower, 1 x additional toilet and 1 x kitchen. All with beautiful antique parquet flooring, plants, etc...",3195489,Mathieu,f,1.0,2.0,t,f,52.47959,13.4435,Entire rental unit,Entire home/apt,5,,2.0,,,365,1,1,365,365,1.0,365.0,,t,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"First name and Last name: Mathieu Ritter <br/> Contact address: Sonnenallee 135, 12059, Berlin, Allemagne <br/>Listing address: Sonnenallee 135, 12059, Berlin, Allemagne",t,1,1,0,0,0.25
11931,11931,847513330245911830,20241221052002,Hotel Room with access to the Kitchen and Gym BB1,"Be a real Berliner - stay in Pankow! It's an authentic and central residential district in the north of Berlin. Trains will take you to Alexanderplatz in 12 minutes and it takes only half the time to go to trendy Prenzlauer Berg. In walking distance, there are multiple cafés, a mall with supermarket, drugstore and other daily necessities.<br />Onsite, you have access to a café, rooftop terrace, coworking space, gym, cinema, laundry room and community kitchen.<br />The Base Berlin ONE opens in April 2023.",500861010,Jessa,f,15.0,37.0,t,f,52.57192149999999,13.4039661,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,$88.00,365,1,2,999,999,2.0,999.0,,t,28,58,88,363,17,14,2,4.59,4.82,4.76,4.71,4.59,4.65,4.59,"Legal entity name and Legal form: theBase Berlin ONE GmbH &amp; Co. KG <br/>Legal representatives or Trade register number: Florian Färber <br/> Entity address: c/o Mindspace, Friedrichstraße 68, 10117, Berlin, Deutschland <br/>Listing address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,1.17
12074,12074,1264955083906953331,20241221052002,The Grand Studio Apartment,"The light and friendly 27 sqm studio is located from the 1st floor to 4th floor with a queen-size bed (160cm), smart-tv, table with chair, closet and other clever storage solutions. <br />There is a bathroom with shower and a basic equipped kitchenette that features a microwave, and a fridge with freezer compartment.<br /><br />The washing machine is available for use with a fee of 3.70 EUR, and the dryer machine with a fee of 3 EUR.",500861010,Jessa,f,15.0,37.0,t,f,52.57192,13.40397,Entire guesthouse,Entire home/apt,2,,1.0,,,182,1,7,999,999,6.8,999.0,,t,29,59,89,364,2,2,1,3.5,3.5,4.5,4.5,3.5,4.5,3.5,"First name and Last name: Jihye Kang  <br/> Contact address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland <br/>Listing address: Pestalozzistraße 5-8, 13187, Berlin, Deutschland",t,7,7,0,0,1.62
12088,12088,35816176,20241221052002,Private 4 Bedroom Ensuite,"Enjoy this spacious private room with bunk beds located in Mitte, the city’s most central district.  Complete with fresh linen, lockers to store your worldly possessions, personal reading light, and privacy curtain, this hostel is the ideal base for you to explore the culture, history and nightlife of this amazing city.<br /><br />In the evenings, meet new friends at our hostel bar and party into the night! For just €7 a day you can enjoy a full continental breakfast served from 8am-10am every morning.",267779752,St Christophers Inn Berlin Mitte,f,6.0,19.0,t,f,52.52368,13.39092,Room in hostel,Hotel room,4,1.0,1.0,1.0,$112.00,1125,1,2,7,7,1.1,7.0,,t,0,0,0,194,84,8,2,4.62,4.71,4.58,4.81,4.71,4.88,4.68,"Legal entity name and Legal form: St. Christopher's Berlin GmbH  <br/>Legal representatives or Trade register number: HR B 104214 B <br/> Entity address: Rosa-Luxemburg-Str. 39-41, 10178, Berlin, Deutschland <br/>Listing address: Ziegelstr. 28, 10117, Berlin, Deutschland",t,6,0,1,1,1.3
12258,12258,49606389,20241221052002,Wohnen am Kurfürstendamm ist so cool,The apartment is a renovated old building with high ceilings. The room is very quiet to the backyard. No street and noises.<br />The room has its own shower room and can be reached without having to walk through other rooms. I live inside the apartment myself. But I have my own rooms. <br />Wi-Fi is also available. <br />The apartment is located 5 minutes from the famous Kurfürstendamm,255367172,Andrea,f,1.0,2.0,t,f,52.5004,13.33418,Private room in rental unit,Private room,2,1.0,1.0,2.0,$80.00,1125,92,92,1125,1125,92.0,1125.0,,t,30,60,90,365,24,0,0,4.75,4.92,4.88,5.0,4.88,5.0,4.75,,t,1,0,1,0,0.75
12484,12484,28535346,20241221052002,SCHØNES M (fjord hotel berlin),"approx. 22m² | 2 beds of 90*200cm (separate beds NOT possible) or double bed (160*200cm) | desk | armchair | flat screen TV | free WiFi | bathroom with shower/WC/hairdryer | safe & fridge<br /><br />Parking: Please reserve in advance for €17.00 per day.<br />Breakfast: buffet with a wide selection of regional and ORGANIC products for €21.00,  Mon.-Fr from 6:30 am -10:30am, on weekends & holidays 7:00 am - 11:00 am, tea and coffee specialties as well as juices are included",215175725,Maarten,t,5.0,5.0,t,f,52.50329,13.37034,Room in hotel,Hotel room,2,1.0,1.0,2.0,$92.00,1125,1,3,1125,1125,1.5,1125.0,,t,30,60,90,254,74,14,0,4.81,4.84,4.88,4.93,4.91,4.6,4.56,"Legal entity name and Legal form: fjord hotel berlin gmbh <br/>Legal representatives or Trade register number: 144607 B - Amtsgericht Charlottenburg <br/> Entity address: Bissingzeile 13, 10785, Berlin, Deutschland <br/>Listing address: Bissingzeile 13, 10785, Berlin, Deutschland",t,5,0,0,0,1.0
12558,12558,28322739,20241221052002,Zweites Zuhause (Anna 1908),approx. 52m² | 1 bedroom & 1 living room (sofa bed) | kitchen | daylight bathroom  | flat screen TV | desk | free WiFi | safe | refrigerator<br /><br />Parking: Please reserve in advance for €10.00/day in our underground car park.  <br />Breakfast buffet: €21.00/person | Mon.-Fr from 6:30 am -10:30 am | WE and holidays 7:00 am -11:00 am,213877372,Maarten,t,6.0,6.0,t,f,52.46555,13.32627,Room in hotel,Hotel room,4,1.0,1.0,2.0,$218.00,1125,1,3,1125,1125,1.6,1125.0,,t,16,46,73,234,4,0,0,4.75,5.0,5.0,5.0,5.0,5.0,5.0,"Legal entity name and Legal form: Anna 1908 GmbH <br/>Legal representatives or Trade register number: 43469 B - Amtsgericht Charlottenburg <br/> Entity address: Büsingstraße 1, 12161, Berlin, Deutschland <br/>Listing address: Büsingstraße 1, 12161, Berlin, Deutschland",t,6,0,0,0,0.06
12583,12583,34668064,20241221052002,Retro Apartment im Boutique Hotel,"The stylish Retro Apartment is located on the ground floor of the Boutique Hotel Villa Kastania and has a living/ sleeping area and an adjacent kitchen (kettle available). Of course, a tub/shower room is also part of it. <br />High-speed Wi-Fi can be used free of charge.<br />The highlight but is a private small furnished garden terrace.<br />P.S.: No extra beds or cribs possible, one-time final cleaning is included.",97321466,Team Der Villa Kastania,f,2.0,2.0,t,f,52.51018,13.2681,Room in boutique hotel,Hotel room,2,1.0,1.0,1.0,$181.00,365,1,2,365,365,1.2,365.0,,t,14,44,70,338,2,0,0,5.0,5.0,5.0,4.5,5.0,5.0,4.5,"Legal entity name and Legal form: Villa Kastania GmbH Hotel <br/>Legal representatives or Trade register number: HRB 14 650 <br/> Entity address: Kastanienallee 20, 14052, Berlin, Deutschland <br/>Listing address: Kastanienallee 20, 14052, Berlin, Deutschland",t,2,0,0,0,0.05
12632,12632,53104445,20241221052002,Single Room,Single room with Single-size bed  <br />	WiFi <br />	Flatscreen-TV <br />	Hairdryer <br />	Partially Minibar <br />	Bio-Soap,402655376,W22 Hotel,f,7.0,8.0,t,f,52.49446,13.31093,Private room in rental unit,Private room,1,1.0,1.0,1.0,$55.00,30,1,3,14,1125,2.0,24.1,,t,28,36,37,286,54,3,0,4.39,4.61,4.65,4.63,4.39,4.76,4.54,"Legal entity name and Legal form: E. Lehnen &amp; D. Sausse GbR <br/>Legal representatives or Trade register number: 20666325 <br/> Entity address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland <br/>Listing address: Wittelsbacherstrasse 22, 10707, Berlin, Deutschland",t,7,0,7,0,1.45
12690,12690,1224545425208938001,20241221052002,2 Zi. Wohnung im Kiez Kreuzberg,"Located in Berlin, Kreuzberg is 2.2 km from Topography of Terror and 1.9 km from Checkpoint Charlie. It offers free WiFi and a sitting area in the living room.<br /><br />There is an equipped kitchen with a dining table, flat screen TV with satellite channels, and an en-suite bathroom with a shower and hairdryer. There is a fridge and a stovetop as well as a coffee machine and a kettle.",596322918,Boris,f,2.0,2.0,f,f,52.49457,13.39593,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,$128.00,365,92,92,365,365,92.0,365.0,,t,30,60,90,365,0,0,0,,,,,,,,,t,1,1,0,0,
12817,12817,35179379,20241221052002,Oase im Bärenpark,"The apartment has two equal-sized rooms, of which I rent one, a large kitchen with everything you need, a bathroom with tub and a large balcony overlooking the park.. With very many trees ..<br />The apartment is located in the former workers' settlement in the Bärenpark, i.e. all 30-year buildings. It  is located in Tempelhof, on the border with Neukölln. It's a pure housing estate",235904998,Franziska,f,1.0,1.0,t,f,52.46029,13.41551,Private room in rental unit,Private room,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,7,0,0,4.86,5.0,4.71,4.86,4.86,4.43,4.86,,t,1,0,1,0,0.1
12837,12837,40084015,20241221052002,Spacious and sunny studio in the heart of Berlin!,,150604066,Gidon,f,1.0,1.0,t,f,52.50038,13.4176,Entire rental unit,Entire home/apt,2,,,,,1125,92,92,1125,1125,92.0,1125.0,,t,0,0,0,0,10,0,0,5.0,5.0,5.0,4.8,5.0,5.0,4.9,,t,1,1,0,0,0.16
12985,12985,975215450105675415,20241221052002,Wohnung 3 neben Warschauer Platz und Spree,"At DNCK_24 you will be staying in the quiet core of the vibrant neighborhood, where most of the nightclubs and other authentic, modern Berlin cultural activities are located. And whether you're looking for a temporary home, a quiet workspace, or a family vacation, our apartments have quality amenities, including a premium hotel mattress for relaxing nights & suite dreams. Your arrival without reception and staff on site will make your stay even more comfortable.",534477422,Lev,f,3.0,3.0,t,f,52.5015365,13.4533688,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$104.00,365,1,3,365,365,2.7,365.0,,t,23,50,59,117,54,42,3,4.8,4.83,4.61,4.87,4.91,4.74,4.61,"First name and Last name: Lev Evzovich <br/> Contact address: Schliemannstraße, 33, 10437, Berlin, Germany <br/>Listing address: Danneckerstr. 24, 10245, Berlin, Germany",t,3,3,0,0,3.52
