,Unnamed: 0,id,scrape_id,name,description,host_id,host_name,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
12939,12939,29962850,20241221052002,"Zentral, toller Blick, sehr gute Anbindung, 108 qm","Beautiful, fully furnished 3-room old building apartment with 2 bedrooms in the heart of West Berlin. Unobstructed views to Alex,  high rooms, very bright, 108 square meters, 2 km to Ku'damm, 2 km to the fairgrounds, 1 km to Charlottenburg Castle, 500 meters to the German Opera. Wilmersdorfer Str., a popular shopping street, which invites you to stroll and shop, is right around the corner. As well as the U-Bahn [subway] stops on the U2 and U7. You no longer need a car in Berlin.",225277104,Gelfo,t,1.0,1.0,t,t,52.51416,13.30659,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,$125.00,30,1,2,30,30,2.0,30.0,,t,11,34,62,74,199,38,1,4.85,4.91,4.61,4.88,4.91,4.88,4.72,04/Z/RA/008227-18,f,1,1,0,0,2.7
12945,12945,52175929,20241221052002,Ferienwohnung/App. für 2 Gäste mit 34m² in Berlin (147583),"The 34 sqm apartment has been designed for the highest standards. Brightness and color scheme, spacious areas and stylish furnishings make the apartments the first choice in the temporary housing segment. The terrace and a large glass front provide a lot of natural light and views.",252498808,Vermietungsservice SECRA Bookings,f,1183.0,1332.0,t,t,52.4319,13.53343,Entire rental unit,Entire home/apt,2,1.0,0.0,2.0,$135.00,365,92,92,7,365,92.0,166.9,,t,30,60,90,229,0,0,0,,,,,,,,,t,10,10,0,0,
12946,12946,1162359728092059718,20241221052002,Schönes DG Apartment Zehlendorf,"Relax in this spacious and quiet space.<br />An enclosed apartment, with living room, two bedrooms, shower room and small pantry under the roof in a villa in Zehlendorf.<br />5 minutes by foot to the S-Bahn station Schlachtensee with direct access to the city and the Olympic Stadium.<br />Ideal for one to a maximum of 4 people. <br />However, access is only possible via the internal main staircase / apartment of the owners.",56301373,Frank,f,2.0,2.0,t,f,52.43796260000001,13.2175701,Private room in rental unit,Private room,4,1.0,2.0,2.0,$140.00,30,2,2,30,30,2.0,30.0,,t,0,0,4,92,10,10,3,5.0,4.9,4.9,4.9,4.9,4.9,4.7,06/Z/AZ/004721-24,f,1,0,1,0,1.69
12947,12947,3047076,20241221052002,3 rooms Schöneberg Parking WiFi Park Balkony,"In Schöneberg, a 60m2 centrally located apartment with 3 independent rooms, kitchen, bathroom, big balcony next to a beautiful park. My place is calm, full of light, very well connected to U + S-Bahn (Ring), (night) bus lines. Parking available inside the backyard for a small/medium sized car (no extra charge). Bicycle stands next to the building entrance inside the backyard. <br />This renting is approved by local authorities.",3177278,Fai,t,1.0,3.0,t,t,52.48114,13.34004,Entire condo,Entire home/apt,4,1.0,2.0,3.0,$109.00,40,3,39,1125,1125,3.8,1125.0,,t,15,39,64,312,341,39,1,4.72,4.81,4.85,4.86,4.9,4.65,4.6,07/Z/ZA/003307-16,f,1,1,0,0,2.69
12948,12948,48729748,20241221052002,Einfamilienhaus Neubau - 20 Min bis Zentrum Berlin,"From 15.11.2021, we are only allowed to host people who have been completely vaccinated against corona or who have been recovered from a corona disease. (Children up to 12 years old are exempt from this regulation).",393110482,Sabine,f,1.0,1.0,t,t,52.62738,13.23538,Entire home,Entire home/apt,4,2.0,2.0,4.0,$145.00,1125,2,2,1125,1125,2.0,1125.0,,t,19,49,79,169,34,5,0,5.0,5.0,5.0,5.0,5.0,4.91,4.88,,f,1,1,0,0,0.83
12949,12949,50516166,20241221052002,Kleine charmante Wohnung nähe Messe u. Schloss,"Hello, we are Nadja and Alessandro and live in Berlin and Italy. We would like to rent a room for shared use our small quiet apartment with balcony, in our absence. The centrally located apartment is ideal for city vacationers, workers or commuters. The leafy courtyard and neighborhood atmosphere provide relaxation after a long day. It is an explicit non-smoking apartment. <br /><br />Registration number: <br />04/Z/AZ/015791-24",225133967,Nadja,t,1.0,2.0,t,t,52.51234,13.30072,Entire condo,Entire home/apt,2,1.0,1.0,1.0,$125.00,30,2,3,1125,1125,3.0,1125.0,,t,11,34,59,149,118,36,3,4.9,4.86,4.86,4.72,4.86,4.87,4.75,04/Z/RA/011663-22,f,1,1,0,0,2.85
12950,12950,39885618,20241221052002,Numa | Large Room near Mauerpark,"The Large Room is located at Belfort, a 19th-century Gründerzeit house on a quiet side street of Prenzlauer Berg, a popular creative district in the heart of Berlin. The building and the interior pay homage to the past by combining old-school glamour and modern colonial design with personally curated art. The inner courtyard has a beautiful Mediterranean garden where you can enjoy and relax away from your adventures in Europe's liveliest capital.",302243245,Numa | Belfort,f,6.0,6.0,t,t,52.53246,13.41873,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,$125.00,1125,1,4,999,999,2.1,999.0,,t,14,40,70,316,186,17,0,4.78,4.8,4.81,4.86,4.77,4.92,4.62,"Legal entity name and Legal form: numa Deutschland GmbH <br/>Legal representatives or Trade register number: HRB 209291 B <br/> Entity address: Potsdamer Straße 68A, 10785, Berlin, Germany <br/>Listing address: Belforter Straße 24, 10405, Berlin, Germany",t,6,6,0,0,3.01
12957,12957,926579466075303989,20241221052002,Zentrale Wohnung im Grünen!,,30029291,Katja,t,1.0,1.0,t,t,52.45250707062828,13.35108574631602,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$120.00,365,2,2,365,365,2.0,365.0,,t,0,27,57,262,24,17,1,5.0,4.96,4.92,5.0,5.0,4.88,4.83,06/Z/AZ/004478-23,f,1,1,0,0,1.53
12961,12961,19499351,20241221052002,C/O #2 Apartments Berlin mit Sauna,"Modern duplex apartment for 4 people in old villa, with private sauna and garden. One bedroom upstairs, a large light-flooded living room, 2nd bedroom in the basement as a passage room to the large bathroom. Modern kitchen with stove, oven and dishwasher, washing machine, Nespresso machine spacious bathroom. Quiet, bright and friendly. Summer bath and bathing lake in the immediate vicinity. S-Bahn and subway nearby, bus right on your doorstep.  Free parking in front of the house",136910746,Henning Und Ariane,t,2.0,2.0,t,t,52.43718,13.30259,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,$113.00,90,3,3,1125,1125,3.0,1125.0,,t,1,16,35,265,234,51,4,4.87,4.9,4.85,4.88,4.92,4.81,4.77,"First name and Last name: Henning Hosch <br/> Contact address: Drakestr. 63, 12205, Berlin, Deutschland <br/>Listing address: Drakestr. 63, 12205, Berlin, Deutschland",t,2,2,0,0,2.61
12970,12970,32158100,20241221052002,Stayery | Boutique Apartment near Boxhagener Platz,"We offer a temporary home base combining the comfort of an apartment with the service of a hotel. At STAYERY you can do everything you’d do at home as well and more. After a day of discovering the neighborhood you can chill in your supersize bed or have a beer in the lounge hanging out with your neighbors. Cook your favorite meal at your kitchenette or relax with a round of Mario Kart in the loft. Just like home. You're very, very welcome.",241176336,Stayery,f,6.0,6.0,t,t,52.50925,13.46682,Entire serviced apartment,Entire home/apt,2,1.0,1.0,1.0,$108.00,28,1,7,28,999,5.7,245.5,,t,25,55,85,279,26,0,0,4.77,4.88,4.96,4.69,4.77,4.81,4.69,"Legal entity name and Legal form: BD Apartment GmbH <br/>Legal representatives or Trade register number: HRB 86741 <br/> Entity address: Schönhauser Allee 43a, 10435, Berlin, Deutschland <br/>Listing address: Holteistraße 20, 10245, Berlin, Deutschland",t,4,4,0,0,0.37
12972,12972,1073171966820835835,20241221052002,The Circus Living | Studio Apartment Queen Bed,"25m² Fully Equipped Ground Floor Studio Apartment with a Large Window. 24/7 Reception service and cleaning are included in offered prices. <br /><br />Our fully furnished apartments have been designed to the highest standards, including comfortable beds, high-speed internet, spacious bathrooms and fully equipped, top-of-the-line kitchen facilities.<br /><br /><br />Everything you need to start YOUR NEW LIFE IN BERLIN ! <3",545723811,The Circus Living,t,11.0,11.0,t,t,52.51255804093937,13.427337484130874,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$127.00,14,1,3,14,14,1.0,14.0,,t,27,39,39,39,152,152,12,4.76,4.76,4.84,4.89,4.8,4.45,4.61,01/Z/NA/007541-18,t,11,11,0,0,24.13
12974,12974,946862774622494791,20241221052002,Sunny Garden Apt. in Köpenick,"Take it easy at this unique and tranquil getaway.<br />Discover a charming, sunlight garden apt. in the heart of Berlin Köpenick! This cozy retreat offers a bright living space with a garden terrace, perfect for couples or a work trip. Explore the old town or picturesque river Dahme just steps away, or easily access major landmarks through excellent public transportation connections. Unwind in comfort and create unforgettable memories in this delightful sunny hideaway! <br />We can’t wait to welcome you!",43945475,Vildan,f,1.0,2.0,t,t,52.452662701179904,13.5720731690526,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,$120.00,365,92,92,1125,1125,92.0,1125.0,,t,30,60,90,180,0,0,0,,,,,,,,,f,1,1,0,0,
12976,12976,1103635649292759170,20241221052002,Bestlage in Berlin Friedenau!,"""Immerse yourself in the beautiful life of Berlin Friedenau......"", enjoy the comfortable life in this quiet and centrally located old building apartment.<br />Typical Berlin old building in a very good location from Berlin Friedenau, walking distance (5 minutes) to Walther-Schreiber-Platz subway station.<br />Restaurants, cafes, several shopping centers (Schlossstraße) in the immediate vicinity, <br /><br />you can't do more city...",547502497,Hickstein,t,1.0,1.0,t,f,52.46648189217731,13.32460143928681,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$113.00,90,3,7,90,90,7.0,90.0,,t,16,46,55,137,22,22,0,4.91,5.0,4.64,4.86,4.91,4.91,4.82,"First name and Last name: Matthias Hickstein <br/> Contact address: Rudolf-Ditzen-Weg 15, 13156, Berlin, Deutschland <br/>Listing address: Lefevrestr. 25, 12161, Berlin, Deutschland",f,1,1,0,0,2.66
12982,12982,3105942,20241221052002,"Welcome Home, welcome to Kant Strasse 63","Our spacious, warm, fully-equipped, and extremely well-connected central Berlin apartment offers an oasis of calm and period charm in this exciting and vibrant city. Its back courtyard location guarantees a good nights sleep in either the spacious master bedroom or our other bedroom with two single  beds. The living room sofa can also be pulled out if you need it, and there is a baby bed. Free Wifi, large kitchen and bathroom, washer / drier, and lovely living / dining room. You will love it.",15791056,Dagmar,t,1.0,1.0,t,t,52.50637,13.30523,Entire rental unit,Entire home/apt,5,1.0,2.0,4.0,$189.00,35,1,5,1125,1125,5.0,1125.0,,t,0,0,0,206,104,8,0,4.86,4.91,4.74,4.92,4.88,4.95,4.79,04/Z/ZA/005008-16,f,1,1,0,0,2.12
12985,12985,975215450105675415,20241221052002,Wohnung 3 neben Warschauer Platz und Spree,"At DNCK_24 you will be staying in the quiet core of the vibrant neighborhood, where most of the nightclubs and other authentic, modern Berlin cultural activities are located. And whether you're looking for a temporary home, a quiet workspace, or a family vacation, our apartments have quality amenities, including a premium hotel mattress for relaxing nights & suite dreams. Your arrival without reception and staff on site will make your stay even more comfortable.",534477422,Lev,f,3.0,3.0,t,f,52.5015365,13.4533688,Entire rental unit,Entire home/apt,4,1.0,1.0,2.0,$104.00,365,1,3,365,365,2.7,365.0,,t,23,50,59,117,54,42,3,4.8,4.83,4.61,4.87,4.91,4.74,4.61,"First name and Last name: Lev Evzovich <br/> Contact address: Schliemannstraße, 33, 10437, Berlin, Germany <br/>Listing address: Danneckerstr. 24, 10245, Berlin, Germany",t,3,3,0,0,3.52
12986,12986,11662528,20241221052002,Modernes Designapartment am Kurfürstendamm,Modern design apartment at KU'DAMM,8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.50313,13.3249,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$129.00,180,30,30,180,180,30.0,180.0,,t,28,58,88,178,13,3,0,4.69,4.77,4.92,4.85,4.85,4.85,4.77,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschland",f,49,49,0,0,0.13
12990,12990,53856332,20241221052002,New modern city apartment,"The newly renovated apartment is located in the City Center of Berlin. In the greenest and safest district Grunewald am Roseneck. On foot you can reach the most delicious bakery. There are also supermarkets, cafes and restaurants around the corner. Very safe and family friendly atmosphere make the stay very pleasant.<br />Kurfürstendamm is only 5 min away by car.",399185860,Ludmilla,f,1.0,3.0,t,f,52.4770487255349,13.284622098849084,Entire condo,Entire home/apt,4,1.0,2.0,2.0,$105.00,365,1,1,365,365,1.0,365.0,,t,19,49,79,259,11,8,1,4.55,4.73,4.73,4.45,4.55,4.82,4.55,01/Z/AZ/013563-25,f,1,1,0,0,0.73
12992,12992,37953223,20241221052002,"Modernes 1,5 Zimmer Apartment",Modern 1.5-room apartment,8912086,MAVO Hospitality,f,50.0,52.0,t,t,52.45886,13.37841,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$109.00,180,29,29,180,180,29.0,180.0,,t,3,33,63,153,11,6,0,4.36,4.73,4.64,4.73,4.64,4.64,4.18,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728, Esslingen, Deutschland <br/>Listing address: Burgemeisterstr. 21, 12103, Berlin, Deutschland",f,49,49,0,0,0.17
12994,12994,39767752,20241221052002,Spacious apartment central Friedrichshain,"Spacious apartment with all the basics you may need. A real Berlin little home away from the average impersonal tourist apartment. Carefully thought through and decorated with original antique furniture, many plants and original artwork that give the place an extra carisma.",18540104,Luna,f,2.0,2.0,t,t,52.51104,13.47014,Entire rental unit,Entire home/apt,5,1.0,1.0,3.0,$160.00,1125,2,2,1125,1125,2.0,1125.0,,t,13,43,73,345,40,11,0,4.7,4.87,4.41,4.82,4.9,4.85,4.51,"Legal entity name and Legal form: Esposito Schmidt GbR  <br/>Legal representatives or Trade register number: 46933572109 <br/> Entity address: Scharnweberstraße 54 , 10247, Berlin , Berlin  <br/>Listing address: Esposito Schmidt GbR, müggelstr 9 , 10247, Berlin , Berlin ",t,2,2,0,0,0.69
12995,12995,1126153770029256469,20241221052002,Merry Apartment 4,"This apartment is in an imposing and charming city villa near the Marienfelde S-Bahn train station.  There are a total of 5 single beds available. The ceiling height in the large living room impresses with a ceiling height of 3.80 m.  The apartment is equipped with a kitchen, including dishwasher, a bathroom with a washing machine and a living room with dining table and a smart TV.",17542421,Said,f,5.0,5.0,t,t,52.4165688,13.3704178,Entire rental unit,Entire home/apt,5,1.0,1.0,5.0,$170.00,365,5,5,365,365,5.0,365.0,,t,0,1,21,296,0,0,0,,,,,,,,07/Z/ZA/001573-16,f,5,5,0,0,
12996,12996,2647478,20241221052002,modern flat at Olympicstadion,"Our flat is a 2 room-apartment close to the Olympicstadion and the fare grounds (Messe). Modern living, kitchen, WLAN, a terrace are a perfect hideout after a busy day.  Grunewald, Olympic pool, S- and U-Bahn are within 5 minutes walk.",13555007,Halis,f,1.0,1.0,t,f,52.5086,13.25592,Entire rental unit,Entire home/apt,3,1.0,1.0,2.0,$116.00,60,1,3,1125,1125,3.0,1125.0,,t,0,0,0,158,232,25,0,4.9,4.93,4.84,4.94,4.96,4.8,4.81,04/Z/RA/011686-22,f,1,1,0,0,1.79
12999,12999,970990111310924563,20241221052002,Charming Friedrichshain Getaway!,"Our apartment is a cozy and comfortable haven which we love spending our free days in, and we would like to invite you to experience the same! The building we live in is over 100 years old and has the typical charm of a Berlin Gründerzeit building. Beautiful wooden floors, large windows, high ceilings typical of ""Altbau"" architecture, practical furniture, and stylish decorations are found throughout.",476829377,Julia,t,1.0,1.0,t,t,52.51117740000001,13.4684869,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$119.00,31,1,2,31,31,2.0,31.0,,t,27,57,87,87,18,17,1,5.0,5.0,5.0,4.94,5.0,5.0,4.83,02/Z/RA/017855-23,f,1,1,0,0,1.22
13001,13001,1188507107579542864,20241221052002,Helle 4-Raum Bestlage,"Here you move into a quite large 4-room apartment in the best location. <br />You are right at the old west-east border crossing. The great thing is that the subway and tram are right outside the door and you also have a great infrastructure. Great restaurants, cafes and bars will certainly bring more fun and joy to your stay.",577297211,Sanam,f,5.0,8.0,t,t,52.53755779999999,13.3963168,Entire rental unit,Entire home/apt,5,1.0,3.0,3.0,$175.00,365,1,2,365,365,2.0,365.0,,t,17,47,77,245,17,17,3,4.18,4.18,4.18,4.35,4.24,4.76,4.29,"First name and Last name: Sanam Oshurova <br/> Contact address: Hochstr.19, 81669, München , Deutschland <br/>Listing address: Brunnenstr.142, 10115, Berlin, Deutschland ",f,2,2,0,0,3.81
13003,13003,51058698,20241221052002,Vierbettzimmer mit privatem Badezimmer,"Welcome to Hotel Sachsenhof Berlin. We welcome you to our traditional Berlin home from the 20th century.<br /> Centrally and quietly located, it is more than a typical city hotel. 60 rooms with modern amenities await you and your guests.",229216907,Hotel Sachsenhof,f,5.0,6.0,t,t,52.49966,13.35057,Room in hotel,Private room,4,1.0,1.0,3.0,$167.00,20,1,1,20,20,1.0,20.0,,t,20,36,36,36,0,0,0,,,,,,,,"Legal entity name and Legal form: Jörg Noll GmbH <br/>Legal representatives or Trade register number: HRB 179781 <br/> Entity address: Motzstr. 7, Hotel Sachsenhof, 10777, Berlin, Berlin <br/>Listing address: Motzstr. 7, Hotel Sachsenhof, 10777, Berlin, Berlin",t,5,0,5,0,
13005,13005,609002773348921385,20241221052002,Spacious Loft in the heart of Berlin!,"From this centrally located home, you'll be in all the important places in no time.",447386939,Luis,f,4.0,4.0,f,t,52.52421,13.41062,Entire rental unit,Entire home/apt,6,1.5,2.0,3.0,$170.00,1000,92,92,1000,1000,92.0,1000.0,,t,30,60,90,365,0,0,0,,,,,,,,,f,4,4,0,0,
13009,13009,31701521,20241221052002,"Appartement ""Enzian""","Exclusive living, 4 rooms, up to 12 people, luxuriously furnished holiday apartment ""Enzian""<br /><br />After your binding booking, you will receive an email from us with summarized information about the apartment.<br />Please note these.<br />In order to simplify your journey, we kindly ask you to contact us by phone about 2 hours before your arrival so that we can hand over the key to you.",1496069,Tim,f,15.0,15.0,t,t,52.44911,13.3864,Entire rental unit,Entire home/apt,12,2.0,3.0,9.0,$190.00,1125,1,4,22,1125,1.3,1097.6,,t,30,60,90,360,22,2,0,4.05,4.23,4.55,4.05,4.0,4.18,3.64,"Legal entity name and Legal form: PRIME Service GmbH <br/>Legal representatives or Trade register number: HRB 37328 P <br/> Entity address: Föhrenweg 1, 15831, Blankenfelde-Mahlow, Deutschland <br/>Listing address: Mariendorfer Damm 47, 12109, Berlin, Deutschland",t,15,15,0,0,0.32
13013,13013,50795441,20241221052002,Luxury 50sqm studio loft in Prenzlauer Berg/Mitte,"This is a cleverly designed studio apartment at the intersection of two of the most vibrant neighborhoods in the city- Prenzlauer Berg and Mitte. The finishes in the apartment are of the highest quality, and it is inside one of the area's most striking and historic buildings, adjacent to the Jewish Cemetery. It's directly opposite the U-Bahn and is an ideal base from which to explore Berlin.",76817387,Hosi,f,1.0,3.0,t,t,52.53415,13.4144,Entire condo,Entire home/apt,2,1.0,0.0,2.0,$134.00,90,14,14,90,90,14.0,90.0,,t,28,58,88,251,10,8,1,5.0,5.0,5.0,5.0,5.0,5.0,4.9,03/Z/RA/007535-22,f,1,1,0,0,0.35
13014,13014,45644659,20241221052002,Cozy 2-bedroom apartment 92m² with balcony.,"The beautiful 92-square-meter old building apartment, in excellent condition, features two bedrooms, a living room, and a fully equipped kitchen. It is centrally located in Berlin Friedrichshain.<br /><br />The location is very convenient: everything is within walking distance. There are plenty of great restaurants and shopping options nearby, and I’m happy to provide recommendations – feel free to reach out with any questions.<br /><br />Boxhagener Platz is a lovely spot to kick off your visit to Berlin.",45844509,Martin,t,1.0,1.0,t,t,52.51192,13.46358,Entire condo,Entire home/apt,4,1.0,2.0,3.0,$185.00,120,1,2,120,120,2.0,120.0,,t,16,19,19,62,27,27,3,5.0,4.96,4.96,5.0,5.0,4.93,4.89,02/Z/RA/018346-23,f,1,1,0,0,4.63
13024,13024,33982292,20241221052002,elected apartment with a great sun terrace.,"Situation:<br /><br />The apartment is located in the heart of Prenzlauwer Berg, halfway between Mauerpark and Helmholzplatz.  The district is known for its internationality and a multitude of small cafes and restaurants from Asian to German cuisine. The public is predominantly young. <br /><br />The underground station is only 200 m away. <br /><br />The apartment is located on the top floor of the rear building in a new roof extension. There it is absolutely quiet.",256594479,Daniel,f,2.0,2.0,t,t,52.54625,13.41335,Entire loft,Entire home/apt,2,1.0,0.0,1.0,$120.00,180,92,92,180,180,92.0,180.0,,t,30,60,90,180,18,0,0,4.89,4.83,4.72,4.89,4.83,4.94,4.67,,f,2,2,0,0,0.26
13033,13033,1120951629193734492,20241221052002,Cozy flat on a quiet side-street,"Welcome to our little retreat in the heart of the city! This centrally located flat offers convenience and comfort for your stay. The apartment features beautiful wooden floors that add warmth and character to the space.<br /><br />The bedroom comfortably sleeps two guests, while the pull-out couch in the living room provides additional sleeping arrangements for two more. Whether you're here for business or leisure, this charming flat provides the perfect base for your adventures.",569055027,George,t,1.0,1.0,f,t,52.5036999,13.4344552,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,$126.00,365,3,4,365,365,3.0,365.0,,t,25,25,25,25,13,13,0,4.92,4.92,4.69,4.85,4.85,4.77,4.38,02/Z/RA/018512-24,f,1,1,0,0,1.54
13035,13035,1295476246303589151,20241221052002,Architektenwohnung in Kreuzberg,"Architect's apartment above the rooftops of Kreuzberg.<br /><br />Welcome to our bright apartment in the heart of Kreuzberg! <br />It offers a bedroom with a large bed, a comfortable sofa bed for two, a fully equipped kitchen with cooking island and a modern bathroom with rain shower. The sunny balcony invites you to relax. Centrally located, with excellent connections, you can easily reach restaurants, markets and Berlin's highlights. Perfect for exploring the city and feeling at home!",61964857,Lucia,f,1.0,1.0,t,t,52.49120859612077,13.376839637920147,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,$194.00,15,2,2,15,15,2.0,15.0,,t,29,59,89,89,4,4,4,4.75,4.75,5.0,5.0,5.0,5.0,5.0,02/Z/RA/016409-22,f,1,1,0,0,4.0
13045,13045,1005428,20241221052002,Studio-apartment in Kreuzberg.,"This is my Home and Studio since many years, and now live here with my partner. It means you’ll be staying in a place which is very much lived and vibrant, surrounded by books, canvases, flowers and lots of personal items. While you are welcome to enjoy the comfort of this place, l need you to also take good care of it. <br />So please introduce yourself and let’s get to know each other so l can feel confortable in letting you live here while out of town.",5529699,Paolo,f,1.0,1.0,t,t,52.49935,13.41952,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,$190.00,1125,4,4,1125,1125,4.0,1125.0,,t,22,52,82,350,19,2,0,5.0,5.0,4.95,5.0,5.0,5.0,5.0,02/Z/RA/011899-20,f,1,1,0,0,0.14
13049,13049,21304608,20241221052002,Family friendly apartment in Neukölln with Sauna,"Our home is a fairly large Jugendstil Altbau style apartment situated on the ground floor in a quiet road close to all the Neukölln independent bars restaurants and shops around Weserstrasse. We have recently renovated our space. There are 3 main rooms - a workspace and living area, a family room including a 'tiny house' within it and a large double bedroom. This is a great launchpad for discovering the city of Berlin. We are officially registered to rent our home (Reg. Number) 08/Z/RA/011858-22",67158600,Lizzie,f,2.0,2.0,t,t,52.48786,13.43843,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,$124.00,9,2,2,9,9,2.0,9.0,,t,16,38,38,38,12,4,1,5.0,4.92,4.67,5.0,5.0,4.58,4.5,08/Z/RA/011858-22,f,2,1,1,0,0.15
13053,13053,881100962020102125,20241221052002,Flattering Berlin 18,"Enjoy this newly renovated spacious apartment in the vibrant heart of Berlin. Here you'll find the perfect mix of modern style in addition to the comfort of home. Prepare your favorite meals in the spacious kitchen, relax in the dining room, or explore the incredible array of entertainment and fun the city has to offer. <br />You will feel at home as you immerse yourself in all that this amazing destination has to offer.",512039689,Flattering,f,10.0,10.0,t,t,52.55013,13.36721,Entire rental unit,Entire home/apt,9,1.0,3.0,6.0,$165.00,365,1,7,365,365,4.8,365.0,,t,14,31,41,302,147,126,6,4.53,4.52,4.46,4.78,4.77,4.12,4.47,01/Z/NA/014603-22,t,10,10,0,0,9.42
13058,13058,1162460671510322369,20241221052002,4/ X Loft Art Design 2 BR Factory Kreuzberg bright,"In a quiet backyard between the hip Kreuzberg and Mitte, you will find relaxation in our stylish loft. Enjoy the central location and explore Berlin's food & lifestyle scene easily on foot. Furnished with high quality vintage design classics and comfortable amenities (Bruno Ray ,De Sede, Lehni, Zieta, B&B Italia, Moroso, Tapioviaara, Artemide and contemporary art by renowned German artists, your stay becomes a unique experience.",550988600,Darius,f,5.0,5.0,t,t,52.50153,13.41422,Entire loft,Entire home/apt,6,1.0,2.0,0.0,$173.00,365,3,5,365,365,4.9,365.0,,t,18,43,71,346,7,7,0,4.71,4.86,4.86,4.71,4.57,4.71,4.57,08/Z/AZ/006867-33,t,5,5,0,0,1.12
13062,13062,649282145197373546,20241221052002,Cozy new room wt bathroom & great wifi,"A bright private smart ROOM  in a SHARED apartment (with me) located on the historical Berliner Wall. Right on the convenient corner between Neukölln & Kreuzberg, it can be reached within 5-10 mins walk. Right in front of the apartment, there're 3 different bus stops - 15mins walk to Treptower Park. <br /><br />The price includes a 5% Occupancy Tax. <br />If the guest is in Berlin on a business trip, the Occupancy Tax is not charged & will be paid back to the guest.",34485172,Nhu,f,1.0,1.0,t,t,52.488309,13.443401,Private room in condo,Private room,2,1.0,1.0,1.0,$109.00,30,2,2,30,30,2.0,30.0,,t,27,57,87,177,60,18,0,4.93,4.9,4.93,4.9,4.92,4.82,4.72,09/Z/RA/003441-22,f,1,0,1,0,2.04
13063,13063,1028341041774313581,20241221052002,stilvolles Appartement Steglitz,"Surround yourself with stylish things in this outstanding accommodation. The apartment lacks for nothing and invites you to relax. Many restaurants, supermarkets and cafes are within walking distance. Bus, S-Bahn and U-Bahn are also minutes away. In 10 minutes you can be at Schloßstraße with many shopping facilities.",464670255,Toni,t,1.0,1.0,t,t,52.46292955556657,13.3442148193717,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,$125.00,1,1,1,1125,1125,1.0,1125.0,,t,0,0,0,38,18,18,0,4.89,4.94,4.67,5.0,4.89,4.83,4.61,07/Z/RA/015663-23,t,1,1,0,0,1.52
13077,13077,28907785,20241221052002,Willkommen in Ihrem Zuhause in Berlin,"Our apartment is perfect for two people who want to experience Berlin. Perfect for a vacation in the capital or a business trip with individual accommodation. <br />If necessary, please send an invoice with VAT if necessary. <br />The studio apartment has a beautiful sleeping area with double bed 180x200, a spacious bathroom with shower and a  complete kitchen as well as high-speed WiFi, an HD TV, plenty of towels, sheets and in the bathroom you will find shower gel and shampoo.",217899069,Oliver,t,1.0,1.0,t,t,52.52058,13.46337,Private room in rental unit,Private room,2,1.0,1.0,1.0,$152.00,10,2,3,10,10,2.7,10.0,,t,12,38,66,140,151,38,1,4.95,4.98,4.99,4.98,4.99,4.83,4.86,02/Z/AZ/018806-24,f,1,0,1,0,2.01
