,id,name,host_id,host_is_superhost,host_total_listings_count,host_identity_verified,longitude,room_type,bathrooms,beds,maximum_nights,maximum_minimum_nights,maximum_maximum_nights,maximum_nights_avg_ntm,has_availability,availability_60,availability_365,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
13496,11040435,The TUCHOLSKY Residence in MITTE!,632174,t,6.0,t,13.39379,Entire home/apt,1.5,2.0,1125,2,1125,1125.0,t,32,197,54,4.92,4.96,4.87,4.81,f,6,0
13497,693862220904540813,Berlin Flower's | One-bedroom Suite XL,418270816,f,928.0,t,13.407718,Entire home/apt,1.0,2.0,365,1,999,732.2,t,50,355,12,4.59,4.56,4.44,4.38,t,72,0
13498,617360170080307935,Modern Maisonette Apartment,64357126,f,1.0,t,13.38822,Entire home/apt,,,62,2,62,62.0,,0,0,0,,,,,f,1,0
13499,1380515,Beautiful sunny Apartment in the Heart of Berlin,3089793,f,2.0,t,13.39833,Entire home/apt,1.0,1.0,22,7,22,22.0,t,0,20,6,5.0,5.0,5.0,4.82,f,1,0
13500,978698024170343092,City apartment in the center of Berlin-Mitte,536613872,f,34.0,t,13.402103913510713,Entire home/apt,1.0,1.0,365,93,365,365.0,t,4,131,0,,,,,f,19,0
13501,566559951780848779,Kreuzkolln Central Apartment,2557505,f,5.0,t,13.4311,Entire home/apt,1.0,1.0,1125,20,1125,1125.0,t,43,43,0,4.83,4.67,4.83,4.83,f,1,0
13502,1178229032487569080,Furnished well equipped apartment in Wedding,206488801,f,7.0,t,13.34856,Entire home/apt,1.0,2.0,365,93,1125,1125.0,t,60,365,0,,,,,t,1,0
13503,667301983166159991,Privatzimmer in Herzen Berlins,198110578,f,3.0,t,13.3157,Private room,,,148,95,148,148.0,t,48,78,0,,,,,f,0,0
13504,18158993,La Petite Maison Balkon Checkpoint Alexanderplatz,66875618,t,3.0,t,13.414740534265142,Entire home/apt,1.0,2.0,170,30,170,170.0,t,40,159,5,4.86,4.82,4.97,4.67,f,3,0
13505,1044585036288592728,"Cozy Flat with Balcony, Comfortable Location!",34901684,t,2.0,t,13.2718088,Entire home/apt,,,30,5,30,30.0,t,0,0,14,4.79,4.86,4.93,4.93,f,1,0
13506,1088395411205211130,78m2 bright apartment in Berlin,208503838,t,2.0,t,13.415322878681856,Entire home/apt,,,365,3,365,365.0,t,0,0,3,4.67,3.67,5.0,5.0,f,1,0
13507,675411190607675312,"1-bed 1-bedroom in Berlin Neukölln, 2 persons",276363350,f,1.0,t,13.4215291,Private room,,,365,92,365,365.0,t,0,0,0,5.0,5.0,5.0,5.0,f,0,0
13508,679040523562756831,Lovely spacious one room,34666885,f,3.0,t,13.45175,Private room,,,20,14,20,20.0,t,0,0,0,,,,,f,0,0
13509,16138501,"Spacious old-style, charming 110 m2 lux. Apartment",43771825,f,3.0,t,13.30356,Entire home/apt,1.0,4.0,360,7,360,360.0,t,0,118,0,4.91,4.87,4.91,4.88,f,1,0
13510,8638365,Maisonette Remise Xberg/Neukölln,2600032,t,11.0,t,13.4383,Entire home/apt,1.0,2.0,1125,5,1125,1116.0,t,48,73,35,4.76,4.61,4.98,4.54,t,2,0
13511,687570107161097011,Sweet room for 2 in the middle of Neukölln,1464577,t,3.0,t,13.43485771305526,Private room,,,10,2,10,10.0,t,0,0,17,5.0,4.92,5.0,4.94,f,0,0
13512,693869739023345660,Berlin Flower's | Suite L + sofa bed (28+ nights),418270816,f,928.0,t,13.407718,Entire home/apt,,,365,28,999,999.0,t,52,357,0,,,,,t,72,0
13513,697547438357783379,u,299810491,f,1.0,t,13.498105220496656,Entire home/apt,,,365,1,365,365.0,t,0,0,0,4.89,4.89,4.78,5.0,f,1,0
13514,706232116352290861,Loft Penthouse mit Dachterrasse für Mediashootings,21652564,f,1.0,t,13.4142134,Entire home/apt,,,365,1,365,365.0,t,0,0,0,5.0,5.0,5.0,5.0,f,1,0
13515,751887519356107366,Spacious Design Apartment | Xberg/Friedrichshain,271624489,f,1.0,t,13.45228,Entire home/apt,1.0,2.0,365,92,365,365.0,t,60,365,1,5.0,5.0,5.0,4.5,f,1,0
13516,1305786932648212938,Wohnung in zentraler Lage,274443139,f,1.0,f,13.368182915755307,Entire home/apt,1.0,1.0,365,5,365,365.0,t,3,22,0,,,,,f,1,0
13517,4890309,Sunny 1.5 Room Flat in Neukölln,2966834,f,1.0,t,13.42202,Entire home/apt,1.0,1.0,1125,13,1125,1125.0,t,14,14,0,5.0,5.0,5.0,4.67,f,1,0
13518,46617010,Renovated 2 Room Apartment in Historic Building,271235180,f,44.0,f,13.34798,Entire home/apt,1.0,2.0,1125,92,1125,1125.0,t,41,346,0,,,,,f,40,0
13519,726221221649318828,Coozy Sunny Place in the Heart of Rixdorf Neukölln,415402360,f,3.0,t,13.45423597287075,Private room,,,1125,92,1125,1125.0,t,0,0,0,4.86,4.71,4.93,4.71,f,0,0
13520,735927020716707296,Schöne Wohnung in Berlin in beliebter Lage!,77824358,f,3.0,f,13.2933,Entire home/apt,,,92,92,92,92.0,,0,0,0,,,,,f,1,0
13521,759982185791248235,"Beautiful, big and quite room in Berlin",192455016,f,1.0,t,13.4678,Private room,,,2,2,2,2.0,t,0,0,4,4.96,5.0,4.96,4.69,f,0,0
13522,1277583393667447507,Bright loft in historic factory,46541136,f,2.0,t,13.3720249,Entire home/apt,1.0,2.0,300,92,1125,1125.0,t,60,180,0,,,,,t,2,0
13523,1244746829166950069,Great apartment,512573083,f,5.0,t,13.350559431682424,Entire home/apt,1.0,2.0,365,2,365,365.0,t,60,365,0,,,,,f,5,0
13524,762138171200045382,Sunny apartment with a view!,410075661,f,2.0,t,13.401,Entire home/apt,,,730,60,730,730.0,t,0,0,2,4.17,4.17,4.17,4.0,f,1,0
13525,765331002345742822,Room in Neukölln,24610631,f,2.0,t,13.42529,Private room,,,365,1,365,365.0,t,0,0,0,4.92,4.69,4.92,4.85,f,0,0
13526,2649669,Central located charming appartment,11701433,t,2.0,t,13.38809,Entire home/apt,1.0,1.0,1125,3,1125,1125.0,t,53,172,29,4.76,4.8,4.88,4.66,f,2,0
13527,799726036638188032,Ruhiger großer Design Traum mitten in Kreuzberg,23105336,f,4.0,t,13.442267449603936,Private room,,,365,3,365,365.0,t,0,0,3,4.67,5.0,5.0,4.67,f,0,0
13528,813841440855271830,Rathaus Neukölln: nice accommodation,45133591,t,4.0,t,13.434803553764278,Entire home/apt,,,21,3,21,21.0,t,0,0,20,4.89,5.0,4.96,4.59,f,1,0
13529,1128410646873314021,Deluxe Superior ohne Küche,570785536,f,6.0,t,13.4443385,Private room,,,365,2,365,365.0,t,47,254,0,,,,,t,0,0
13530,922356778236953652,Functional 4-bedroom-apartment in Berlin,271235180,f,44.0,f,13.419028335680595,Entire home/apt,1.0,4.0,365,92,365,365.0,t,0,297,0,,,,,f,40,0
13531,1016578084553507756,Designer Apartment in TOP Lage,544716490,f,1.0,t,13.3998718732948,Entire home/apt,1.0,1.0,94,5,94,94.0,t,59,89,4,4.75,4.25,4.75,4.75,f,1,0
13532,35373126,Lux Central  3bd. Apartment,45221190,t,5.0,t,13.401009489104446,Entire home/apt,1.0,4.0,365,1,1125,1125.0,t,2,2,33,4.77,4.91,4.91,4.57,f,4,0
13533,1143269286718500344,Airbnb Berlin 2BR Kollwitzplatz,161221,t,8.0,t,13.416511529044916,Entire home/apt,,,60,3,60,60.0,t,2,4,14,4.86,4.86,5.0,4.43,f,7,0
13534,11294240,Japanischer Style,21794825,t,7.0,t,13.41683,Entire home/apt,1.0,2.0,365,4,365,365.0,t,35,35,51,4.79,4.75,4.88,4.69,f,2,0
13535,979394943253152771,Spacious Flat | Quiet | Friedrichstraße | River,555629092,t,13.0,t,13.3868659,Entire home/apt,1.0,3.0,365,5,365,365.0,t,52,357,43,4.42,4.53,4.82,4.13,t,11,0
13536,851458418244863960,Cozy urban apartment,133517756,f,2.0,t,13.41528245449219,Entire home/apt,1.0,3.0,365,2,1125,1125.0,t,33,317,70,4.66,4.53,4.89,4.5,t,2,0
13537,1247611373476346345,Bright & spacious flat in mitte,1382469,f,6.0,t,13.3812484794302,Entire home/apt,1.0,1.0,365,92,365,365.0,t,23,318,0,,,,,t,1,0
13538,1203385657027489488,Living in colourful and safe Prenzlauer Berg,299540817,f,1.0,t,13.41675,Entire home/apt,1.0,2.0,365,4,365,365.0,t,34,140,11,4.45,4.64,4.82,4.27,f,1,0
13539,1178042495788775436,Cozy and bright 2-rooms central,583211828,f,1.0,t,13.430599984288529,Entire home/apt,,,35,4,35,35.0,t,3,3,7,4.86,4.86,5.0,4.86,f,1,0
13540,1199065725614027118,"Mid century Apartment ""PAUL""",23769781,f,3.0,t,13.354940773925552,Entire home/apt,,,730,92,730,730.0,t,0,49,0,,,,,f,3,0
13541,1203958701146946958,Your flat in Berlin,22816296,f,1.0,t,13.44594,Entire home/apt,1.0,1.0,45,2,45,45.0,t,2,205,2,5.0,5.0,5.0,5.0,f,1,0
13542,35953296,Beautiful flat with high ceilings in city center,234277198,f,2.0,t,13.41732,Private room,1.0,1.0,100,14,100,100.0,t,57,362,0,,,,,f,0,0
13543,783931947227847240,wonderful room Am Treptower Park,38999074,f,8.0,t,13.465159403011398,Private room,2.5,1.0,14,2,14,14.0,t,59,364,0,4.6,4.2,4.8,4.4,f,0,0
13544,37616627,Hotelzimmer in Berlin | Prenzlauer Berg | 7 | NEU,278539159,f,12.0,f,13.41181,Entire home/apt,1.0,1.0,60,1,1125,1125.0,t,51,346,34,4.33,4.51,4.34,4.28,t,7,0
13545,1096245094303557405,Comfortable bed and shopping nearby,560640615,f,10.0,t,13.3227,Private room,,,365,1,731,731.0,t,0,0,0,,,,,t,0,0
13546,948907227615511246,Oasis in KreuzbergNeukölln 93qm,137997285,t,1.0,t,13.42165,Entire home/apt,1.0,2.0,60,3,60,60.0,t,1,204,11,4.79,4.95,4.89,4.68,f,1,0
13547,1220016825142045132,Modern Apt next to IconicSights,5545448,t,13.0,t,13.4060182,Entire home/apt,1.0,2.0,365,4,365,365.0,t,30,237,24,4.79,4.58,4.96,4.79,t,5,0
13548,1206322812328901946,"Blueground | Charlottenburg, Elevator & Washer",434485440,f,325.0,t,13.2906596,Entire home/apt,,,1125,92,1125,1125.0,t,0,2,0,,,,,t,318,0
13549,1105657582719809302,Two room Altbau Apartment,565488231,f,1.0,t,13.42988,Entire home/apt,,,365,4,365,365.0,t,2,2,5,5.0,4.8,5.0,4.6,f,1,0
13550,838980076760273152,"Blueground | Charlottenburg, nr Tiergarten",434485440,f,325.0,t,13.3258979,Entire home/apt,2.0,3.0,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,t,318,0
13551,48217386,Kreative Dachgeschosswohnung in X-Berg,50081741,t,5.0,t,13.37742,Entire home/apt,1.0,3.0,1125,90,1125,1125.0,t,59,130,1,5.0,5.0,5.0,5.0,f,4,0
13552,687435607164434402,Kleines Einzelzimmer mit DuscheWC,469414758,f,5.0,t,13.449711464345455,Private room,1.0,1.0,30,5,1125,1125.0,t,59,364,5,4.45,4.64,4.64,4.27,f,0,0
13553,792772399906966209,"Beautiful, spacious apartment with home office",13636368,f,2.0,f,13.34399,Entire home/apt,1.0,2.0,120,21,120,120.0,t,0,44,0,5.0,5.0,5.0,4.5,f,1,0
13554,45937000,"Freshly Renovated, Central Room Next to the KadeWe",372403202,f,3.0,t,13.34597297793452,Entire home/apt,1.5,2.0,1125,92,1125,1125.0,t,60,365,0,,,,,f,1,0
13555,28805839,"Bright, Cozy and Central room in Berlin-Mitte!",8969459,f,2.0,t,13.38214,Private room,1.0,1.0,3,2,3,3.0,t,47,77,55,4.72,4.86,4.77,4.62,f,0,0
13556,847696616718193445,"Blueground | Charlottenburg, nr Tiergarten",434485440,f,325.0,t,13.3254887,Entire home/apt,2.0,3.0,1125,334,1125,1125.0,t,40,345,0,,,,,t,318,0
13557,1218492971385293335,Cozy central flat,24620790,f,1.0,t,13.391348203526396,Entire home/apt,1.0,2.0,365,92,365,365.0,t,34,244,0,,,,,f,1,0
13558,968567358097500121,The Garden Suites Apartment by Suite.030,102979040,f,40.0,t,13.40948,Entire home/apt,1.0,2.0,365,4,999,759.7,t,57,267,1,3.0,5.0,5.0,5.0,t,22,0
13559,26950491,HaLong Bucht  - Privatroom in einer Ferienwohnung,202779274,t,5.0,t,13.52418,Private room,0.0,3.0,1125,2,1125,1125.0,t,31,301,77,4.75,4.85,4.79,4.75,t,1,0
13560,30290944,"Beautiful, light-filled flat in Berlin Kreuzberg.",104487547,f,1.0,t,13.43878,Entire home/apt,1.0,1.0,1125,6,1125,1125.0,t,44,74,1,5.0,4.91,5.0,4.82,f,1,0
13561,24446063,Cozy room in the heart of Berlin,115480958,t,2.0,t,13.41933,Private room,1.0,1.0,30,1,30,30.0,t,12,29,81,4.84,4.74,4.93,4.77,f,0,0
13562,813574364634032619,"Blueground | Charlottenburg, nr Kurfürstendamm",434485440,f,325.0,t,13.2904715,Entire home/apt,1.0,2.0,1125,335,1125,1125.0,t,0,174,0,,,,,t,318,0
13563,1239767160047709431,"Kleines Zimmer, großer Komfort",595378315,f,2.0,t,13.430055037615157,Private room,,,7,1,7,7.0,t,0,0,15,5.0,5.0,5.0,5.0,f,0,0
13564,1081865026766736483,Your cozy home @Friedrichashain@Kreuzberg,380555271,f,4.0,t,13.456819152335594,Entire home/apt,1.0,1.0,365,92,365,365.0,t,60,213,0,,,,,t,4,0
13565,1245536464807843911,large room with private balcony for 3 months!,504145960,f,2.0,t,13.444540116398526,Private room,,,92,92,92,92.0,,57,362,0,,,,,f,0,0
13566,1276858944561451239,Calm stay by nature & nightlife,13094437,f,1.0,t,13.42974,Entire home/apt,,,100,92,100,100.0,t,58,83,0,,,,,f,1,0
13567,4013666,Your Most Beautiful Home in Mitte – New!,3335984,f,2.0,t,13.373520491176626,Entire home/apt,2.0,2.0,180,4,180,180.0,t,17,155,7,5.0,4.86,5.0,4.86,f,1,0
13568,1281628412736620960,Perfect 1 Bedroom Apartment in Friedrichshain,595670462,f,20.0,t,13.4583748,Entire home/apt,,,365,92,365,365.0,t,17,322,0,,,,,f,12,0
13569,1008787703961004413,Distinctive tiny house,240229894,t,2.0,t,13.4165521194366,Entire home/apt,1.0,1.0,365,2,365,365.0,t,50,260,5,4.8,4.4,4.8,4.2,f,2,0
13570,1266656202816279829,Luxury Design Bright Loft,269771,f,3.0,t,13.4131515,Entire home/apt,1.0,1.0,365,92,365,365.0,t,53,358,0,,,,,f,2,0
13571,607280265342486169,Engelfittich Apartments,7198786,f,4.0,t,13.39786,Entire home/apt,1.0,2.0,365,1,365,365.0,t,24,309,41,4.66,4.49,4.77,4.54,t,3,0
13572,1290511242588361378,Cozy 1 Bedroom Apartment in Friedrichshain,595670462,f,20.0,t,13.4632552,Entire home/apt,,,365,92,365,365.0,t,0,2,0,,,,,f,12,0
13573,557157683651372175,Cooles Apartement für Interiorfans im Bergmannkiez,22219389,f,4.0,t,13.39206,Entire home/apt,1.0,1.0,365,92,365,365.0,t,0,264,0,4.75,4.5,5.0,4.0,t,3,0
13574,44260066,Lekkerurlaub Kreuzberg - Room 4,183670795,t,9.0,t,13.41888,Private room,3.0,1.0,1125,4,1125,1125.0,t,25,138,9,4.85,4.91,4.93,4.78,t,0,0
13575,1312354368791229883,"""Der Kiez ruft"" Kuschelige 2 Zimmerwohnung im Kiez",267525825,f,10.0,t,13.42866,Entire home/apt,1.0,4.0,365,92,365,365.0,t,60,365,0,,,,,f,7,0
13576,16067603,"Möbliertes Zimmer, zentral - nur Frauen/women only",20978339,f,2.0,t,13.45198,Private room,1.0,1.0,500,92,500,500.0,t,17,230,0,5.0,5.0,5.0,4.6,f,0,0
13577,864354974775795051,Zentral gemütliches 1-Zi Design Apt am Akazienkiez,171522361,t,9.0,t,13.3546,Entire home/apt,1.0,1.0,365,3,365,365.0,t,53,351,48,4.86,4.65,4.88,4.72,f,4,0
13578,46751847,Centrally located 50m² out of 75m² apartment,101459300,f,3.0,t,13.45728,Entire home/apt,1.0,1.0,1125,5,1125,1125.0,t,60,70,2,4.86,4.57,5.0,4.86,f,1,0
13579,11577306,Spacious Apartment in the Centre,9704251,t,5.0,t,13.409150280520176,Entire home/apt,1.5,6.0,1124,6,1124,206.8,t,15,242,53,4.79,4.74,4.87,4.73,f,1,0
13580,938188669139559360,Cozy Family Apartment - 3 bedroom 110 qm,492790133,f,8.0,t,13.37973,Entire home/apt,1.0,5.0,365,2,365,365.0,t,24,275,6,4.86,4.86,5.0,4.57,f,6,0
13581,46085885,Superior Doppelzimmer in Schöneberg,373476835,f,15.0,t,13.33962,Private room,1.0,1.0,1125,20,1125,1125.0,t,59,253,14,4.52,4.64,4.36,4.48,t,0,0
13582,1079703971390290429,Cosy Studio Berlin,438393792,f,1.0,t,13.336173,Private room,1.0,2.0,1125,2,1125,1125.0,t,50,148,42,4.43,4.07,4.74,4.45,f,0,0
13583,1281615916342090933,Amazing 1 Bedroom in Friedrichshain,595670462,f,20.0,t,13.4562265,Entire home/apt,1.0,0.0,365,92,365,365.0,t,0,173,0,,,,,f,12,0
13584,942782300690662568,Exil DeLuxe,267525825,f,10.0,t,13.30781604931925,Entire home/apt,1.0,11.0,14,3,14,14.0,t,56,361,4,4.17,4.17,4.17,3.83,f,7,0
13585,35154766,West Berlin Beautiful Modern Apartment,2381339,t,2.0,t,13.33451,Entire home/apt,1.0,1.0,33,7,33,33.0,t,10,64,14,5.0,4.77,4.98,4.91,f,1,0
13586,1215148902005435671,Twin/Double Room near Brandenburg Gate,19449434,f,20.0,t,13.383538884655763,Private room,3.0,2.0,365,4,365,365.0,t,52,343,17,4.35,4.41,4.35,4.24,t,3,0
13587,962116159288357007,3 Room Apartment 3 / near Potsdamer Platz,19449434,f,20.0,t,13.381247124979426,Private room,1.0,5.0,365,4,365,365.0,t,34,264,21,3.88,4.08,4.2,4.4,t,3,0
13588,1189210384618149866,Komfortable 3-Zimmerwohnung,409077821,f,1.0,f,13.379583,Entire home/apt,2.0,2.0,365,92,365,365.0,t,60,365,0,,,,,f,1,0
13589,39476966,Penthouse Designer Studio with Balcony,3003519,t,33.0,t,13.4109,Entire home/apt,1.0,2.0,30,2,30,30.0,t,16,274,42,4.93,4.96,4.95,4.76,t,31,0
13590,704976656646850837,Pure Berlin:stylisch modern neu/2 Zi/Mauer/center,476321564,t,5.0,t,13.44171,Entire home/apt,1.0,2.0,365,3,1125,1125.0,t,50,169,25,5.0,4.96,5.0,4.82,t,5,0
13591,793508841719188110,Boutique bright trendy apartment,4361155,f,1.0,t,13.427656288212363,Entire home/apt,1.0,1.0,365,3,365,365.0,t,49,354,0,,,,,f,1,0
13592,2329696,A bright and comfortable room.,11899380,f,1.0,t,13.37994,Private room,1.0,1.0,14,5,14,14.0,t,0,303,0,4.96,4.92,5.0,4.79,f,0,0
13593,22581191,Cozy apartment in Berlin-Friedrichshain,157684095,f,1.0,t,13.46006,Private room,1.0,0.0,6,1,6,6.0,t,50,80,0,4.89,4.93,4.92,4.84,f,0,0
13594,1307870246571362972,Designer Sunny Rooftop Loft,2921975,f,3.0,t,13.41807,Entire home/apt,1.0,1.0,365,2,365,365.0,t,18,314,0,,,,,f,1,0
13595,1265719706685763285,Deluxe Apartment Am Boxi Platz,56528258,t,4.0,t,13.456902701106705,Entire home/apt,1.0,2.0,62,2,62,62.0,t,16,16,9,5.0,5.0,5.0,4.78,f,1,0
13596,779769659080159281,City flat near Ku'damm/ KaDeWe,491075680,f,1.0,t,13.336576103704818,Entire home/apt,1.0,1.0,180,92,180,180.0,t,57,177,0,,,,,f,1,0
13597,1203632538235139547,Charmante Wohnung Maybachufer,183337,f,1.0,t,13.42476,Entire home/apt,1.0,1.0,30,7,30,30.0,t,12,164,0,,,,,f,1,0
13598,37778821,Typische Altbauwohnung im Herzen von Berlin,104889914,f,3.0,t,13.43623,Private room,1.0,1.0,1125,92,1125,1125.0,t,58,363,0,4.33,3.67,4.33,4.0,f,0,0
13599,14195933,Gute Unterkunft in idealer Lage,46554922,f,1.0,t,13.36729,Private room,,,1125,92,1125,1125.0,t,0,0,0,,,,,f,0,0
13600,20561833,Luxury 150m2 Residence Old City Berlin,62055673,t,5.0,t,13.41168,Entire home/apt,2.0,3.0,1125,3,1125,1125.0,t,42,248,28,4.89,4.9,4.86,4.74,f,3,0
13601,1156248255061191925,Spacious and comfortable private room with Balcony,206488801,f,7.0,t,13.348552094278483,Private room,0.5,1.0,365,93,365,365.0,t,60,365,0,,,,,f,1,0
13602,902675471538233813,"Blueground | Prenzlauer Berg, nr Mauerpark",434485440,f,325.0,t,13.4176115,Entire home/apt,1.0,1.0,1125,334,1125,1125.0,t,60,365,0,4.0,2.0,2.0,3.0,t,318,0
13603,677433898395003666,ein Bett im 6 Bettzimmer im Minimal Hostel No.43,339135580,t,13.0,t,13.425113,Shared room,2.0,6.0,1125,3,1125,853.2,t,53,88,109,4.87,4.95,4.92,4.88,t,0,10
13604,1162182520122242324,"Blueground | Kreuzberg, Outfiited & Furnished",434485440,f,325.0,t,13.43166,Entire home/apt,1.0,1.0,1125,334,1125,1125.0,t,60,365,0,,,,,t,318,0
13605,1037622960575355218,Minimalist Room,35272855,f,1.0,t,13.4409226,Private room,1.0,2.0,1125,1,1125,1125.0,t,60,180,28,4.61,4.79,4.39,4.5,f,0,0
13606,1311049833123090982,Exclusive Apartment,163347707,t,3.0,t,13.3841791,Entire home/apt,1.0,1.0,100,92,100,100.0,t,49,124,0,,,,,f,2,0
13607,786310180116401185,Zentrale 2 Zimmer-Wohnung in Berlin Kreuzberg,266585658,t,2.0,t,13.4169618,Entire home/apt,1.0,2.0,1125,3,1125,1125.0,t,47,249,37,4.88,4.85,4.92,4.61,f,2,0
13608,14242851,beautiful.room.Neukolln.near Sonnenallee&Maybach,9741799,f,1.0,t,13.4492,Private room,,,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,5.0,5.0,f,0,0
13609,918667080372971565,2-Bedroom Apartment with sleeping couch,271235180,f,44.0,f,13.388718808749148,Entire home/apt,1.0,2.0,365,92,365,365.0,t,0,236,0,,,,,f,40,0
13610,32287732,Beautiful 80sqm Appartment in Berlin-Mitte,8280699,,8.0,t,13.3979,Entire home/apt,1.0,2.0,90,4,1125,1125.0,t,48,258,23,4.89,4.89,4.89,4.8,f,1,0
13611,1122568798355002991,#sh4 - Apartment with 2 rooms,2293972,f,37.0,t,13.480724254000592,Entire home/apt,1.0,2.0,365,4,365,365.0,t,49,59,18,4.5,4.56,4.61,4.39,f,8,0
13612,38806759,Beautiful Arty Apartment | Glamourous Mitte,67964161,t,1.0,t,13.39707,Entire home/apt,1.0,1.0,1125,2,1125,1125.0,t,32,132,20,4.74,4.82,4.95,4.66,f,1,0
13613,1285018910413902030,double room @ Minimal Hostel Kreuzberg,339135580,t,13.0,t,13.4468262,Shared room,2.0,1.0,365,3,365,25.1,t,18,306,0,,,,,t,0,10
13614,17220997,Nettes City-Apartment 8 am Checkpoint Charlie,1315189,t,14.0,t,13.39064,Entire home/apt,1.0,3.0,30,5,30,30.0,t,59,89,10,4.84,4.97,4.86,4.76,f,7,0
13615,1279633519669551666,"Foodie Heaven ""Richard B""",563869237,f,2.0,t,13.42189,Entire home/apt,1.0,1.0,365,1,365,365.0,t,58,363,5,5.0,5.0,5.0,5.0,t,2,0
13616,987681568498555388,Room in Friedrichshain near Boxi,378203737,f,19.0,t,13.450843104393892,Private room,1.0,1.0,365,7,365,365.0,t,60,365,4,4.2,4.2,4.2,4.2,f,1,0
13617,1172468847858504087,Über den Dächern von Berlin,33374845,f,1.0,f,13.4080479,Private room,1.0,1.0,365,1,365,365.0,t,41,244,9,5.0,5.0,5.0,5.0,t,0,0
13618,30515744,Miniloft Mitte Apartment Hotel: Introverted studio,342965,t,22.0,t,13.37934,Entire home/apt,1.0,2.0,730,5,730,730.0,t,57,362,18,4.81,4.81,4.72,4.63,f,18,0
13619,27120196,1 bdrm apartment in Prenzlauer Berg by StayBearlin,163384,t,15.0,t,13.42601,Entire home/apt,1.0,2.0,200,5,200,200.0,t,28,28,41,4.8,4.78,4.89,4.63,f,9,0
13620,1191947640272924121,Modernes Design für vier Gäste,586816224,t,3.0,f,13.4150934,Entire home/apt,1.0,3.0,365,4,365,365.0,t,34,320,33,4.88,5.0,5.0,4.85,t,3,0
13621,30526896,Prenzlauer Berg apt w/ sunny GARDEN. StayBearlin,163384,t,15.0,t,13.43598,Entire home/apt,1.0,2.0,1125,5,1125,1125.0,t,35,45,5,4.84,4.78,4.8,4.69,t,9,0
13622,541569,Apartment near Mauerpark,2662493,f,1.0,t,13.40002,Entire home/apt,1.0,2.0,21,2,1125,1125.0,t,23,116,36,4.71,4.86,4.86,4.59,f,1,0
13623,1250464727710394329,Untermiete  Wedding-Wohnung mehrere Monate Winter,145557912,f,3.0,t,13.341715795727108,Entire home/apt,1.0,1.0,150,104,1125,1125.0,t,60,243,0,,,,,t,1,0
13624,42486076,"103sqm Apt, 3BR, full kitchen, 5min Main Station",193731690,t,15.0,t,13.37592,Entire home/apt,1.0,4.0,1125,5,1125,1125.0,t,30,157,42,4.84,4.92,4.85,4.66,t,13,0
13625,47533570,"Idyllisches Gartenhaus in Pankow, winterfest",144484831,t,1.0,t,13.4149,Entire home/apt,1.0,2.0,365,3,365,365.0,t,0,163,22,5.0,4.82,4.93,4.75,f,1,0
13626,720839766613886451,Numa I Medium Room at Checkpoint Charlie,472853206,f,7.0,t,13.3911793,Entire home/apt,1.0,1.0,365,3,999,999.0,t,46,321,148,4.68,4.79,4.68,4.56,t,7,0
13627,9536240,"bed in a 6-Bed mixed dorm ,Shared Bathroom 5",8250486,f,49.0,t,13.42483,Shared room,1.5,6.0,1125,3,1125,245.2,t,60,289,28,4.6,4.64,4.73,4.69,t,0,16
13628,693907181004707396,Berlin Prenzlauer Allee | Suite S,418270816,f,928.0,t,13.418211,Entire home/apt,1.0,1.0,365,1,999,732.2,t,53,358,22,4.61,4.58,4.55,4.3,t,72,0
13629,35854654,5-Beautiful double room apartment in Schöneberg,265635773,f,20.0,t,13.34777,Entire home/apt,1.0,1.0,1125,92,1125,1125.0,t,0,0,0,5.0,5.0,4.5,4.5,f,20,0
13630,1314489,Lovely flat in hip Neukölln,7049784,f,2.0,t,13.43202,Entire home/apt,1.0,1.0,185,92,185,185.0,t,0,174,1,4.72,4.95,4.95,4.58,f,1,0
13631,29470307,nice room next to Rathaus Neukölln,45133591,t,4.0,t,13.43515,Private room,1.0,1.0,25,2,25,25.0,t,32,32,6,4.9,4.98,4.89,4.82,f,1,0
13632,50726635,1 1/2 Zimmer Eigentumswohnung nahe Mauerpark,25529479,f,1.0,f,13.40184,Entire home/apt,1.0,1.0,1125,92,1125,1125.0,t,60,365,0,5.0,5.0,5.0,5.0,t,1,0
13633,39377075,NEU-wunderschönes Loft in Kreuzberg,245717635,t,8.0,t,13.42619,Entire home/apt,1.0,2.0,1125,3,1125,1105.2,t,53,328,46,4.86,4.86,4.95,4.58,f,8,0
13634,6936087,"Elegante  Wohnung Mitte, Altbau, hohe Decken",29278000,t,1.0,t,13.335,Entire home/apt,1.0,1.0,28,2,1125,1125.0,t,19,19,65,4.98,4.97,5.0,4.96,f,1,0
13635,4564830,Berlin Live like a local,4623432,t,3.0,t,13.45233,Entire home/apt,1.0,3.0,15,6,1125,1125.0,t,52,68,7,5.0,4.88,5.0,4.71,f,1,0
13636,44588329,2 Zi Wohnung in Schöneberg,205748098,f,1.0,t,13.343490997834994,Entire home/apt,1.0,2.0,365,110,365,365.0,t,18,138,0,,,,,t,1,0
